,nsites,bandgap,Unit Cell Mass,energy,total_magnetization,energysStab,transition,FirstIonizationEnergy wmean,ICSDVolum wmean,IsMetalloid wmean,Electronegativity wmean,GSenergy_p wstd,Polarizability wstd,BoilingT wstd,HeatCapacityMolar wmean,MiracleRadius wstd,AtomicVolum wmean,BCCefflatcn wmean,BCCefflatcn wstd,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wmean,GSefflatcn wstd,MeltingT wmean,MeltingT wstd,GSestBCClatcn wmean,GSestBCClatcn wstd,CovalentRadius wstd,GSestFCClatcn wmean,GSestFCClatcn wstd,IsM wstd,SpaceGroupNumber wmean,SpaceGroupNumber wstd,Row wstd,Crystal System,ShannonForce,stdbv,vz,strainlatticemean,strainlatticestd,initialAnisotropy,li-ion fittability,oxidation flexibility,volume flexibility of cell,deltaShannon,detLatticeVec,initialAnisotropy Std,deltashannonmin
"mp-300763788, Li3Mn3(FeO5)2, Li5Mn3(FeO5)2, mp-767669, mp-763788",18.0,0.9265,457.32113499999997,-117.58341733,20.0000005,0.07953073791666831,2.0,2.645312736111111,4.147916666666666,0.0,0.6340277777777779,0.8597891956984263,1.3891542159759975,130.87900240911426,6.91,7.76839712084549,2583.983287256521,1.3315597612516763,0.8176215070193453,0.09900903285540816,0.8075725108864876,1.3828057388896688,0.9042202395265388,140.11208333333332,90.41937384441395,0.6914028694861112,0.4521101198838511,7.989902481674397,0.8711130292361109,0.5696230568188657,0.06804138174397717,26.61111111111111,12.489810661910385,0.2978834804101003,2.0,-0.35348426696928603,0.4925927932911007,7.496190123628497,188.43044547404406,1.0533582127763197,-0.24184133584654344,5.669207598561448,4.777777777777779,0.007024991525912868,0.014072839358326159,194.14007640235317,0.16562320235314526,0.007024991525912868
"mp-300763794, LiMn2F7, Li2Mn2F7, mp-763085, mp-763794",40.0,0.13370000000000004,999.2236495999999,-221.68280967,32.0000028,0.02150536041666573,1.0,4.7406453,5.365666666666666,0.0,1.0646666666666669,0.6664337655904635,0.8630090266040098,173.07383026776625,9.8876,10.818913480053757,4341.907647943709,1.7784805079068773,1.294685723746832,0.07717579313140502,1.1054962937773951,1.8362047942570363,1.3751907030992705,128.87300000000002,123.7343098120593,0.9181023971666668,0.6875953516209871,11.084623985002327,1.1567365361333335,0.8663158572466494,0.08164965809277261,25.600000000000005,13.566380013351637,0.4898979485566355,1.0,-0.2712271159553481,0.39486040000291706,7.0402356596453135,493.3673449991902,2.7580073032419405,0.2863900470771337,5.5934912444444445,2.0,0.013798824519653748,0.01241592521700382,508.3168689200106,0.34376555897760164,0.006608880721558586
"mp-300763807, Li7Ni13O24, Li11Ni13O24, mp-762449, mp-763807",44.0,0.0045000000000001705,1195.5868,-210.75507480000002,-7.0000004,0.04098779465909175,1.0,3.5143381287878785,5.372954545454545,0.0,0.8655303030303029,0.9421866396307752,1.4036078875680198,381.15789130459433,9.227287878787877,5.682646404282648,3382.619523485204,1.7707141528261685,0.6814859301851245,0.008992829765287345,2.298444117814938,1.8378231813354573,0.76970369903879,204.2047727272728,217.30241378616435,0.9189115907121213,0.3848518496624141,7.525530467377501,1.1577560561363636,0.4848829463606208,0.12073770795840325,36.48484848484849,24.467091051783658,0.3874761167437704,1.0,-0.7327211459203293,0.4654426074214652,7.1357076062454095,405.23056794616656,2.2653077412211826,1.1117346746895388e-08,8.451490871907911,3.6590909090909087,0.0032665903991107572,0.0040503210559219285,417.50945938550336,0.0983175799207761,0.0032665903991107572
"mp-300763820, MnF3, Li3Mn5F15, mp-765234, mp-763820",40.0,0.0,1119.332546,-227.77452271,39.9999956,0.02204840766666649,1.0,7.4628025,7.682500000000001,0.0,1.68625,0.4907977972300001,0.966125,259.92,15.029000000000002,16.5,6977.129800806425,2.6131027159155296,1.2332028422026589,0.1023216125,1.5181250000000002,2.705226418322192,1.3263081748904617,209.9375,169.8125,1.35261320925,0.6631540874999999,4.0,1.7041858546250002,0.8355217941250002,0.125,32.75,21.5,0.25,3.0,-0.7294729610959501,0.4042130442983553,3.8066801239999997,609.1141161610452,3.4050514244769947,0.45495699299889103,4.341580400000002,2.5,0.011176706033802277,0.010504522857400842,627.5708829948418,0.3255732506456647,0.008487973328196539
"mp-300763824, Ba2VP2O9, Ba2LiVP2O9, mp-566252, mp-763824",28.0,2.5501,1063.075248,-206.90326007,1.9999997,0.0,1.0,2.8697383571428565,5.961785714285713,0.0,0.6919642857142858,1.0961296574349366,2.183885148207484,109.3366711704154,7.019285714285715,12.770741432457786,2991.6068964930046,1.4694358339249716,1.03282389514154,0.0,0.9071107980836738,1.5650099807562974,1.1094376386266391,94.83571428571429,54.86885152203333,0.7825049904464286,0.5547188194410297,12.536719027703853,0.9858945091071428,0.6989019172923484,0.05922544268491785,14.267857142857142,12.073581274664047,0.39123039821797584,1.0,-1.985356479640775,0.5053074780522598,8.929789141006621,448.47071934529936,2.5070275359357983,-0.2805820908096037,6.1772024555555545,4.142857142857143,0.002951635916412971,0.005210627481171483,462.0598306121815,0.18059767050087475,0.0014987128063653722
"mp-300763825, Na2VPO6, Na2LiVPO6, mp-569374, mp-763825",40.0,3.3382,895.56480224,-264.87534063,0.0001026,0.0,1.0,2.7304833000000004,5.4137499999999985,0.0,0.6579999999999999,1.0181974461322325,1.8185644633886364,131.65438947771548,7.03605,12.778497564267877,2791.852966918463,1.4228189640576097,0.9565153371293948,0.0,0.8555781670893664,1.5036277511380982,1.0237981609800455,89.271,76.43185496244351,0.75181387565,0.5118990806106497,12.027260702254695,0.947226127475,0.6449524269909294,0.08291561975888499,19.025,17.508051719137686,0.34910600109422346,1.0,-1.562970409968966,0.44704451221037395,11.609313644,573.2540617199714,3.2045876259592894,-0.3336065494014819,6.981503573392677,4.2,0.0023091372064726365,0.005020736823942814,590.6242330441484,0.1669534409025716,0.0011724798047589215
"mp-300763827, RbVPO5, RbLiVPO5, mp-654373, mp-763827",32.0,2.9656,989.520248,-224.94590876,3.9999991,0.0,1.0,2.7968830625,6.64875,0.0,0.6825,1.0711613442439871,2.2402661628629645,165.46250578397664,7.08325,10.878591361017287,2909.2401813853003,1.4916362221614172,0.943560321309221,0.0,1.1568671916943405,1.5837249897365002,1.0156975516725757,96.46125,101.87411267251608,0.7918624949375,0.5078487759645217,10.483059250524153,0.99768422596875,0.6398493629050449,0.0625,16.25,12.637679276671017,0.3365728004459065,3.0,-2.1750739134835566,0.4669376238806557,7.958700371,529.780612576716,2.9615636572075315,-0.06015092853860572,8.613310122222222,4.25,0.002498623489147525,0.005321446414003075,545.8334949184035,0.023988673537361286,0.0012686927275304205
"mp-300763828, LiCo(CO3)2, Li2Co(CO3)2, mp-762283, mp-763828",40.0,0.7668999999999999,743.5679799999997,-274.60708568,16.000019199999997,0.05211309295000088,1.0,2.937540725,3.70625,0.0,0.7150000000000001,1.0319683174307115,0.8411496994441598,309.8821571178308,6.074299999999999,10.469568997814571,2790.084327428249,1.26865597683857,0.9741947555316072,0.07292094980590078,9.887763498385263,1.3110362493988694,1.0734510078464752,254.91225,299.62051822294734,0.65551812475,0.5367255040560044,11.333468136453199,0.8259010839500001,0.6762317604852487,0.05,22.07500000000001,11.278602528682356,0.3840572873934304,1.0,-1.9551920431726242,0.6733254634984922,8.444375662778025,559.2077045713287,3.1260661024077963,-0.11264002428791198,8.221282431304656,4.6,0.002367138849944623,0.002745631986025692,576.1522572275444,0.13890654550491924,0.00019472727119888646
"mp-300763828, LiCo2(CO3)4, LiCo(CO3)2, mp-762937, mp-762283",38.0,0.3133999999999999,729.68598,-261.39369355,14.0,0.09316117565789384,1.0,3.021204460526316,3.6167105263157886,0.0,0.7397368421052631,1.1155897444781049,0.3535645755822382,340.79169358147124,6.066894736842108,12.459657892263484,2936.6473965286855,1.2510014970441052,1.088307730703929,0.07675889453252713,10.432652276291275,1.2954705036180312,1.1904724634133277,262.3590789473684,319.70490521685696,0.6477352518684211,0.5952362318416379,13.28684184465918,0.8160952785657893,0.7499506580690743,0.04363979987309737,20.223684210526315,12.765321303353051,0.4300035431149524,1.0,-2.2500290336921074,0.6575312756724696,8.566121653672685,565.7995622173976,3.1629157068942986,-0.12144455480718645,8.284266019994147,4.842105263157895,0.002339560457578672,0.002553160546957761,582.9438547521471,0.1131928531119918,0.00019245859773699839
"mp-300763834, K2MnPCO7, K2LiMnPCO7, mp-769604, mp-763834",24.0,1.0999,576.2298139999998,-164.06618381,8.0000012,0.0,1.0,2.2198114433333336,5.160666666666666,0.0,0.5335,0.9202838843497364,2.7210692804279875,114.0797806361846,5.391783333333334,14.379228846576655,2172.438796846492,1.193037071219472,0.9712350577473208,0.02728576333333333,3.6340632829443744,1.2504592572644402,1.0382429025709496,111.93266666666666,109.30782393772185,0.6252296286833333,0.5191214513791046,13.519841386314821,0.7877399701666667,0.6540520439768636,0.06666666666666668,15.916666666666664,12.863816610080294,0.3666666666666667,1.0,-2.067559791411811,0.5285532964495961,5.164845609541198,375.965092881632,2.101708762125883,0.2866033163721057,6.018327913013822,4.833333333333333,0.0035208648561846803,0.007332206388784298,387.3572111610384,0.10217964318659499,0.0002896359061154955
"mp-300763836, Li2MnP2HO8, Li3MnP2HO8, mp-781059, mp-763836",28.0,1.1661,519.541418,-188.11365566,7.9999997999999986,0.006297740892856396,1.0,2.3104811571428567,3.776285714285714,0.0,0.5372857142857143,0.9189758617148602,1.2383018535489374,82.30432324251359,5.5364,12.296473693954802,2392.390833385445,1.0470431914579597,0.9123503253838188,0.023387797142857138,0.9648392485332484,1.1348122936466667,0.9745551048491924,50.191285714285705,35.81451088424287,0.5674061468571429,0.4872775525276175,11.84737980159602,0.7148869482714285,0.6139312455059158,0.057142857142857134,13.842857142857143,10.876336418001745,0.3681171064778607,1.0,-1.5959822820011025,0.4904098620126893,7.145885945404492,293.1131323096228,1.638552222355512,-0.2278727503384345,5.3018218576415235,4.285714285714286,0.0045160797547646745,0.0057709543194146215,301.994753331737,0.22402444245558106,0.00019174450930728044
"mp-300763837, Na2SrVP2O9, Na2SrLiVP2O9, mp-565217, mp-763837",60.0,2.5426,1561.93265024,-413.03276641,4.0,0.0,1.0,2.216733626666666,4.582666666666666,0.0,0.5304,1.0098675910104409,1.03731878447381,68.06738104750812,5.602533333333333,10.509373593765392,2233.789965717332,1.1620464854445545,0.9120229653530896,0.0,0.8702421016909924,1.2345275133517022,0.9879504924511116,68.03386666666667,40.62782557454381,0.6172637567333333,0.4939752463344757,10.644192991694787,0.7777036004133333,0.6223698109121671,0.049888765156985884,13.653333333333332,10.101476239749427,0.3435759660460033,3.0,-1.4755917050969818,0.4695564111128126,10.013827852999999,753.8321378517087,4.21404975965104,-0.251931104399818,7.468180022222222,4.133333333333334,0.0017559907785989685,0.0035472190622804953,776.6740054607537,0.15126499486488715,0.0008916160198186052
"mp-300763838, Na2CaVP2O9, Na2LiCaVP2O9, mp-566264, mp-763838",60.0,2.5586,1371.7646502399996,-414.2030764,3.9999998999999997,0.0,1.0,2.222311093333333,4.424133333333333,0.0,0.5310666666666667,1.0071618523145949,1.0381814921993884,67.77747700625432,5.591053333333332,10.592408182802961,2233.6248198043445,1.1476884625272723,0.920798482620338,0.0,0.8625390941220513,1.2200823291467764,0.997084016374264,68.90053333333333,40.706665545146826,0.6100411646266667,0.4985420082986698,10.81763169809157,0.7686037045866667,0.6281235704385622,0.049888765156985884,13.653333333333332,10.101476239749426,0.35175749222061115,3.0,-1.4485980460655299,0.4735699537522352,9.899569298,723.3817228899916,4.043826765157319,-0.2511180444374584,7.3948949666666675,4.133333333333334,0.0018299083883274343,0.003553450083632186,745.3009124752812,0.14585500757481934,0.0009291481787478133
"mp-300763840, Rb2V(PO4)2, Rb2LiV(PO4)2, mp-19481, mp-763840",52.0,2.9534,1647.2792960000006,-355.8252203,3.9999995000000004,0.0,1.0,2.78881203846154,7.248461538461537,0.0,0.6763461538461538,1.0580481351136726,2.86490429428011,87.54545421239435,7.1092692307692325,12.888862675391064,2865.2525457203737,1.5336243019909,0.9670418369992424,0.0,1.0961800266779056,1.6328521773229538,1.0322789438821829,74.63307692307693,54.195852299865855,0.8164260887307693,0.5161394720606808,11.918904356738867,1.028632414846154,0.6502949854392399,0.06378124596837308,15.134615384615385,13.133066695498135,0.3525058226889108,3.0,-2.005653753321264,0.4663447145749803,12.206412056,883.4841622954212,4.938826609842537,-0.30414962498507275,7.999819344444441,4.153846153846153,0.014132416393259475,0.0034550839068933498,910.2546158971344,0.12252726824295862,0.0007607706386228835
"mp-300763841, SrVPO6, SrLiVPO6, mp-25164, mp-763841",36.0,2.4421,1062.126648,-263.65731408,0.0,0.0,1.0,2.9065563888888883,5.364166666666666,0.0,0.7058333333333332,1.1520372884303962,0.9699820667808984,142.14737513480875,6.993666666666666,12.134025214298616,3101.404587493071,1.4125515036152478,1.0799103973521442,0.0,0.9091660725801772,1.5043424208687,1.1657274448164987,107.75277777777777,84.52707082444353,0.7521712105,0.5828637225475238,12.253589799032893,0.9476763412222222,0.7343622731560646,0.05555555555555555,14.666666666666664,10.908995042601594,0.392837100659193,1.0,-1.7367357511163408,0.4765438550292122,9.188748883999999,477.0097204543789,2.6665654021603946,-0.2878043963752524,6.2433337128619035,4.2222222222222205,0.014014897853481742,0.004210674002472175,491.4635919938671,0.122985621190448,0.0014090463601505855
"mp-300763842, Na3MnBPO7, Na3LiMnBPO7, mp-770015, mp-763842",26.0,1.4831,555.37582968,-171.53288025,7.999998599999999,0.00899909453983394,1.0,2.1071124307692304,4.303692307692307,0.015384615384615384,0.5023076923076923,0.8435164633185603,2.06592910536697,114.52674327616144,5.408723076923077,14.78268617846187,2004.79107300954,1.1348889813897975,0.920866911274432,0.025186858461538463,1.304437251989799,1.1941379177331122,0.9723200817299816,87.39246153846155,58.10168081651461,0.5970689589384615,0.4861600409582273,14.035205101761804,0.7522597495384615,0.6125232691425002,0.08970695222838923,17.784615384615385,18.410403542016173,0.3460683655139074,1.0,-1.5045807966864044,0.4461649311953764,4.946254525843702,320.1503630478205,1.7896949369904158,0.2743916769296513,5.748462377584815,4.153846153846153,0.004134689306853681,0.009961630604449802,329.85123919853265,0.0971591703026524,0.0008323705056559636
"mp-300763851, BaCaVP2O9, BaLiCaVP2O9, mp-565627, mp-763851",56.0,2.5727,1737.154496,-413.39982356,3.9999983999999995,0.0027220920535713233,1.0,2.3086692,4.502428571428571,0.0,0.5551428571428573,1.0853622892128545,0.8993110265860127,71.87634597142569,5.584842857142856,11.222662931109808,2392.9707729890865,1.1516234659885156,1.0082534293968384,0.0,0.9051018208590946,1.229104013562434,1.0939177853572752,77.51142857142857,42.46026079687659,0.6145520068285715,0.5469588927995822,11.678569244211245,0.7742870096571429,0.6891250223813401,0.034992710611188256,11.357142857142858,6.4509135565659,0.3768830273792264,1.0,-1.4630879412222937,0.5020180968487741,13.473021468079965,761.2866454221594,4.255721723816836,-0.3407837166614501,7.955781344444442,4.142857142857143,0.0017387961428708598,0.002768598482154364,784.3543920650962,0.22899465233924365,0.0008828853289419943
"mp-300763869, Fe5Co3O16, Li4Fe5Co3O16, mp-771671, mp-773387",24.0,0.0,712.0149849999997,-141.82631685,6.9962728,0.16413755747395786,2.0,3.9033865277777777,5.139166666666666,0.0,0.9698611111111108,0.9441090872824738,0.5054663474407192,242.89747125733916,9.30525,11.136273591564317,4132.875403760104,1.7031824492890355,1.1196587419928097,0.17956968875251744,1.1406312721796097,1.7832816035168453,1.234704119596676,211.60833333333332,139.2724260484013,0.8916408018194445,0.6173520599699688,11.587229560550222,1.1233970151527777,0.7778148554345957,0.0856168611523469,26.652777777777786,16.299651117223643,0.34246744460938755,2.0,0.0,0.8488158160973294,8.404311094907651,252.52142874100392,1.4116377011006331,-0.2459634712706239,6.307603737149101,5.083333333333333,0.005242019615043481,0.0092374775439015,260.1730805532851,0.17491819756786514,0.005242019615043481
"mp-300763869, Li4Fe5Co3O16, Li10Fe5Co3O16, mp-773387, mp-763869",28.0,0.0,739.7789849999997,-167.12456651,29.000000899999996,0.05442616851562576,2.0,2.7018813035714286,4.07625,0.0,0.6584821428571429,0.9223915928417701,1.1685735199073148,184.2230210012764,6.86980357142857,8.330582028812604,2657.617904491491,1.3240588735334369,0.8637785521376318,0.15568923963275566,0.9537604606308416,1.375936090722942,0.9538760344142828,152.23714285714286,115.04653841389757,0.6879680453839285,0.4769380173438799,9.069512592938468,0.8667854220625,0.6009042474473655,0.0668153104781061,25.3125,12.831854470736618,0.3273268353539885,2.0,0.0,0.7951483963713782,8.89448874061334,284.9465959409563,1.5928998962028442,-0.2571958897631461,6.517275673418879,4.357142857142857,0.004645510076398441,0.00865153197372219,293.5807627445629,0.18235304951023693,0.004645510076398441
"mp-300763873, LiNi(CO3)2, Li2Ni(CO3)2, mp-762424, mp-763873",40.0,0.1916,742.6088,-261.0585348,1.6e-06,0.1304853980624996,1.0,2.931510475,3.69975,0.0,0.7157499999999999,1.0593748564247312,0.8468708236059383,309.91537845031183,6.1058,10.450837287031119,2790.0829630222142,1.2681707076821096,0.9745526671633324,0.0027958417725615307,9.872492441121443,1.311369308983274,1.0732141665360675,253.91225,299.8861107823894,0.6556846545500001,0.5366070833952582,11.366617790706258,0.8261108983500001,0.6760825598023421,0.05,22.85,11.174189008603713,0.3840572873934304,1.0,-1.9648548019747727,0.597994306100912,7.610942269579346,516.8112211890216,2.889062555283341,-0.0615292307959671,8.090649626844012,4.5,0.002561326512287551,0.0024721669150475625,532.47111800227,0.13711446076043815,0.00021070167573768812
"mp-300763876, Li3Mn2(SiO4)2, Li2MnSiO4, mp-780287, mp-763876",30.0,0.0,629.73058,-208.96412196,17.999610999999994,0.08928494991666547,1.0,2.604849283333333,4.470166666666667,0.03333333333333333,0.6226666666666667,0.8210741001255262,1.7829670778882416,138.7767016549328,6.703733333333332,8.239471396205516,2481.111127841987,1.3627921935999001,0.7499062080141637,0.04726032841663326,2.612511860685464,1.4364411819542575,0.8152974853211539,136.85783333333336,80.28398356026908,0.7182205910333334,0.4076487427557549,7.772601452109412,0.9049012410833334,0.5136052319132499,0.08660254037844388,27.85,14.047409804737036,0.2748737083745107,1.0,-1.3649000753359466,0.4869028267040202,5.0382241907180605,360.852858897156,2.017228805922929,0.06497877098728415,5.862005173726,4.533333333333333,0.0036683159078321507,0.005814347543854563,371.7870613745984,0.37884254175145343,0.0010530250467906776
