,density,volume,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,HHIp wstd,NdValenc wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,IsFBlock wmean,IsFBlock wstd,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,NsUnfilled wstd,BCCmagmom wmean,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,phi wmean,Crystal System,meanbv,stdbv,meanValenceOcc,vx,strainlatticemean,strainlatticestd,Coordination,numberDensity,maxForce,oxidation flexibility,positiveoxidationpop,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,angle anisotropy,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300766055, Li6TiFe3(PO4)6, Li7TiFe3(PO4)6, mp-761955, mp-766055",2.9255923773868626,469.32719577288003,-2.641452818130953,13.9999999,2.0,0.0,0.0,5.0,136.8356678647786,0.1,1.2609955568518072,1.5754364474646383,3.1090830046948823,80.89512665173348,0.7492715832302347,0.03,0.06,0.0,0.0,0.250045,0.24251625017717884,0.0,0.0,0.4544730310954451,0.11305,2232.821247435961,0.06,0.031659942,0.9505,0.9627617436313098,1.0569023123412853,0.15,0.23237900077244505,36.38445927810388,0.5284511562809717,0.6658067355619979,0.33,0.297869379625,0.34495,2.0,0.12299839913632556,0.5076091284271045,27638.325,8.009537524043298,469.32719577288003,2.623618783593776,4.275,0.08522838727495577,0.1500877040916557,4.325,0.4,0.5014646943882711,1.0,0.0038629997984083258,483.5482791319941,0.06905622655622032,2.432976572020372,0.002425055582580843,0.0014321113637061676,0.009803449857986457,0.8272183301283387
"mp-300766055, TiFe3(PO4)6, Li6TiFe3(PO4)6, mp-775272, mp-761955",2.671072201992409,488.1579994643774,-2.3580448957422977,9.9999999,2.0,0.0,0.0,4.0,131.72030173543243,0.14705882352941174,0.11368560955577978,1.8041546631159169,3.5475947897113302,82.82170090885593,0.8512232909543336,0.0,0.0,0.0,0.0,0.20968382352941176,0.2570301264226449,0.0,0.0,0.5447207638989287,0.12301470588235296,3282.6101848434773,0.0,0.04655873823529412,1.2654411764705882,1.2228258104909169,1.3845903822322765,0.22058823529411767,0.2892987584250883,47.84785040620749,0.6922951912559653,0.8722372841081717,0.4852941176470589,0.4378511995955882,0.3815441176470589,5.0,-1.4226226814424936,0.960795990506081,463.2647058823529,8.334389159310161,488.1579994643774,2.7288861764066388,4.235294117647058,0.06964958074497579,0.1777098779865489,5.088235294117646,0.29411764705882354,0.5582282604045908,146.0,0.003190673737647322,502.94967500614763,1.8017621042835358e-06,1.7551210291571402,0.002137644776833433,0.001376867348481787,0.009425279593486569,0.7595193296333891
"mp-300766091, Li3La5Ti6Nb2O26, Li4La5Ti6Nb2O26, mp-761156, mp-766091",5.106471031108163,521.7076113842442,-3.477787502380953,-0.0001472,3.0,0.0,1.0,4.0,354.9347613396808,0.11904761904761905,1.1402316090857492,2.2883615622221463,5.409204790284538,177.89684826388077,0.6720211951270896,0.014285714285714284,0.028571428571428567,0.0,0.0,0.18696666666666667,0.2097286788452136,0.023809523809523808,0.04761904761904761,0.4899360054769393,0.10114285714285713,2303.7677804879595,0.030116930096841705,1.916904761904762e-05,0.9077142857142858,0.7233967745463316,1.0660411784397077,0.1238095238095238,0.2476190476190477,89.85597724628202,0.533020589337261,0.6715638604502601,0.2476190476190477,0.2908488878333333,0.2633333333333333,1.0,-0.12589349024056276,0.4932884896979403,28071.071428571428,5.268188794932025,521.7076113842442,2.9164342085855246,6.190476190476191,0.08050486342064593,0.4285865942646945,3.595238095238096,0.3809523809523809,0.4616139721945388,3.0,0.0047825058153858225,537.5158737167985,4.446821705581229,1.543951698749855,0.003640257546577346,0.0025372876565226284,0.013755655233352905,1.3320536843852169
"mp-300766109, Li2V3CoO8, Li11V12(CoO8)4, mp-774950, mp-766109",4.067830435317872,577.432630301229,-2.294485768571428,15.9999885,2.0,0.0,0.0,4.0,186.6050068230447,0.2857142857142857,1.31742274441426,1.8670750889439616,3.934981893188699,277.442197234167,0.6950266295288541,0.03571428571428571,0.061858957413174175,0.0,0.0,0.29278571428571426,0.2269455510981991,0.0,0.0,0.669012848095044,0.15410714285714286,2657.7356429182323,0.061858957413174175,0.03007209285714285,1.579642857142857,1.7876756014787607,0.9809277181211316,0.14285714285714285,0.24743582965269675,173.82414249950662,0.4904638591860408,0.6179457403151786,0.2857142857142857,0.3300951641964286,0.42053571428571423,2.0,-0.11044954751751827,0.4902980791626971,25898.75,7.815313132198132,577.4326303012291,3.227946534450133,4.964285714285714,0.096981010530677,0.17007958089081976,4.0,0.42857142857142855,0.4392650174408069,1.0,0.0036337338171997507,594.929416431987,0.21851268952664696,1.8516401995451028,0.0016199722135706806,0.002292427225646395,0.0068112880825646855,1.1160987869489718
"mp-300766114, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-773269, mp-766114",3.45156748521173,289.7928915795334,-2.419783095613344,19.000000600000003,2.0,0.0,0.0,4.0,111.49240133549708,0.2395833333333333,0.2459551675497884,1.5482334803647098,3.0375467461964045,134.37068617106684,0.686607010085853,0.0,0.0,0.0,0.0,0.2040625,0.2387221342449673,0.0,0.0,0.4606086155927343,0.1408333333333333,3100.3703744840745,0.0,0.07448501354166667,1.3752083333333334,1.148271818169713,1.2604689354297598,0.2083333333333333,0.27322660517925,76.57800545939342,0.6302344678496746,0.7940456723189842,0.4583333333333333,0.41429886021187495,0.4316666666666665,1.0,0.12178166682725222,0.5261861174690877,30434.625,4.700443698039182,289.7928915795333,1.6199915124201492,4.166666666666667,0.08281776640271117,0.2385211886530545,5.416666666666668,0.3333333333333333,0.49111924024694303,6.0,0.006159757288912081,298.5739059872847,0.2001011138249766,2.0395397084200697,0.004651441652187454,0.0023193419503812285,0.017840825368844564,0.974633061244115
"mp-300766115, CrO2, Li2Cr3O6, mvc-9788, mp-762466",3.592456691304613,310.5992641817516,-1.8716758287500008,16.0000005,1.0,0.0,0.0,2.0,349.99999999999994,0.8333333333333333,1.666,1.3333333333333337,3.332883333333333,460.63333333333327,0.30499594499999994,0.0,0.0,0.0,0.0,0.38083333333333336,0.23116666666666666,0.0,0.0,0.7642173933333332,0.2883333333333333,6199.41454507545,0.16666666666666666,0.0,3.5733333333333333,3.4266666666666667,0.8145690980671665,0.3333333333333333,0.3333333333333333,345.06666666666666,0.4072845491666667,0.5131463766666667,0.6666666666666666,0.7658315916666667,0.775,2.0,-0.2854263771548591,0.5015942856774068,29867.66666666667,4.980812867338816,310.5992641817516,1.7363026711795193,5.5,0.0772699834406435,0.2822671719210084,5.333333333333333,0.3333333333333333,0.4787507828482267,11.0,0.006185963709559999,320.0107324857227,0.09392092302043592,1.8856180831641267,0.002721131340854057,0.004261833285942854,0.010034224556794293,0.9999664621069441
"mp-300766115, Li2Cr3O6, LiCrO2, mp-762466, mp-766115",3.9480665225023928,223.6446628401829,-2.2533762120454552,15.9999995,1.0,0.0,0.0,3.0,234.29553672821456,0.4545454545454545,1.6639595667723048,2.4796693994519736,5.2953193508263485,313.98763862363774,0.9115218183205492,0.060606060606060615,0.08570991287109668,0.0,0.0,0.4248181818181818,0.22246169695381326,0.0,0.0,0.921652693027054,0.21666666666666667,3382.8045432581157,0.11338355717496792,0.0,2.130909090909091,2.548937876355691,0.7308768778699847,0.1818181818181818,0.25712973861329,254.69001724832168,0.3654384390730021,0.460423581700751,0.3636363636363636,0.41799008818181815,0.5954545454545453,2.0,-0.1607381727766252,0.4542323020646139,24811.545454545456,4.885760166073048,223.6446628401829,1.2502116722891643,6.0,0.09837033319109993,0.15920404240670838,4.363636363636363,0.4545454545454545,0.4024483838916952,9.0,0.00967989031252578,230.4213197689032,7.454596785150763,2.6721706284907394,0.004125481967346455,0.005918863727255959,0.01457940419236264,1.0936488006089828
"mp-300766140, K2Li3MnO4, K4Li7Mn2O8, mp-773442, mp-766140",2.786013983199637,519.6286444232916,-1.8975392537339308,15.999998499999998,1.0,0.0,0.0,4.0,283.67014294775544,0.125,3.7085824639442766,1.0839741694339402,2.113093093660049,160.11903595450482,0.5111931987866335,0.125,0.1299038105676658,0.0,0.0,0.410275,0.4004731787211224,0.0,0.0,0.3002983709582416,0.14625,1864.9332318507247,0.1299038105676658,0.020464322500000003,0.6865000000000001,0.4520467343096287,0.6514764520303494,0.1,0.17320508075688776,52.51934265761045,0.3257382260244815,0.4104044477293205,0.2,0.233835487175,0.4375,1.0,-0.11985502063007245,0.4248081178194118,19093.1,5.283122871740657,519.6286444232915,2.9048124299663614,5.8,0.0769780504390667,0.05974881310251527,3.0,0.6,0.4232169896077829,14.0,0.007333982342413992,535.373911977962,8.547522612312878,2.8635642126552705,0.005441041541565672,0.002547439016084798,0.01718787244725466,0.7770270285734886
"mp-300766140, K4Li3Mn2O8, K8Li9Mn4O16, mp-762647, mp-763768",2.6407727534614085,522.0206334390076,-1.8632362211575664,9.9999999,1.0,0.0,0.0,4.0,129.3699798852181,0.14705882352941174,3.8625050823305602,1.486021953295018,2.9811330930474846,98.6889000237072,0.6102737422809467,0.10294117647058824,0.10502100630210072,0.0,0.0,0.3246470588235294,0.22333574427592254,0.0,0.0,0.40626033248290894,0.12882352941176473,2193.0886231443874,0.10502100630210072,0.02407567352941177,0.6752941176470588,0.5185520164570053,0.8113955011041609,0.1176470588235294,0.2037706832433973,55.236146373139064,0.4056977506111933,0.5111471358239785,0.2352941176470588,0.2749085674117647,0.3889705882352942,1.0,-0.12492577209134233,0.4274562336818654,22127.529411764703,5.374384675920553,522.0206334390076,2.9181840550677802,4.823529411764706,0.06513152512001717,0.16908897298292075,3.5294117647058822,0.5294117647058824,0.4609576950876698,7.0,0.007486421258817264,537.8383806528432,5.421257032751924,2.789004609677576,0.005854923215176082,0.002535766209007157,0.017109114636808524,0.7399992531527718
"mp-300766140, K8Li9Mn4O16, K2Li3MnO4, mp-763768, mp-773442",2.745891049865154,514.629037285283,-1.8881089926853312,13.000000199999999,1.0,0.0,0.0,4.0,209.10060803473698,0.13513513513513514,3.688639028296473,1.268022018459758,2.5104028630949093,126.01243827524746,0.5566744556791194,0.11486486486486487,0.11526163587318905,0.0,0.0,0.3709324324324325,0.3145847782786327,0.0,0.0,0.34364506017104035,0.13824324324324325,2015.7073305532183,0.11526163587318905,0.02212359189189189,0.6813513513513514,0.4710086623097092,0.6892492648490797,0.10810810810810813,0.1872487359533921,51.4421358709449,0.34462463246445857,0.4341998287144839,0.21621621621621626,0.2527069024189189,0.4152027027027028,2.0,-0.1296447794298898,0.4290340314025795,20486.97297297297,5.348401110845184,514.629037285283,2.876863776412905,5.405405405405406,0.07189644835273679,0.16551931314647786,3.2432432432432434,0.5675675675675675,0.4354145052301848,1.0,0.007491939429256461,530.2228117440644,5.720872887965442,2.841824741209712,0.0057035053014367005,0.002572187317027248,0.017354852161861858,0.7676018288637055
"mp-300766157, Li4VO4F, Li5VO4F, mp-764223, mp-764217",2.2420086525516862,239.52774610589142,-2.581849434619,0.0,1.0,0.0,0.0,4.0,409.4508517514648,0.07500000000000001,4.005805429857396,0.9137833441248534,1.7928080027396045,261.72053131537086,0.5350629778888413,0.1,0.17320508075688776,0.0,0.0,0.482825,0.5622394346495094,0.0,0.0,0.3532403835573978,0.139,2326.760459095667,0.17320508075688776,0.0,0.865875,0.8763469899959718,0.9017479262827448,0.125,0.16393596310755,94.21447068656704,0.4508739631138993,0.5680655970583175,0.225,0.25189208818750003,0.39125,1.0,-0.09798212695379864,0.4082881403199612,19422.4,4.910083711341724,239.52774610589142,1.3390008069752128,4.3,0.08349763367772148,0.3915617568224197,2.2,0.5,0.5894618121386599,4.0,0.011657225347772882,246.7856763406461,13.220871405256359,2.2715633383201093,0.006683634000513231,0.0055263839125090355,0.028422132834505263,0.6159190527337965
"mp-300766157, Li5VO4F, Li6VO4F, mp-764217, mp-766157",2.4429639894876347,229.26039147814004,-2.4626041464718185,2.0000001,1.0,0.0,0.0,4.0,485.2525541636171,0.06818181818181818,4.595002841301652,0.7856539098838003,1.5387770888843344,293.4315699958816,0.4830082157894828,0.11363636363636365,0.19682395540555425,0.0,0.0,0.520340909090909,0.6494188831925872,0.0,0.0,0.33745203280531955,0.14863636363636362,2115.7264186796947,0.19682395540555425,0.0,0.8553409090909091,0.8307010863951103,1.016530528364005,0.11363636363636365,0.14903269373413638,95.1604450570758,0.5082652641218273,0.6403741053227593,0.20454545454545456,0.2290917194886364,0.4204545454545454,1.0,-0.10102784147026188,0.41191391995221055,17790.454545454544,5.00846810284811,229.26039147814004,1.2816045497333353,5.090909090909091,0.0959607538753492,0.2634275031576508,2.0,0.5454545454545454,0.5444370382776696,4.0,0.012365017019994859,236.20721060031917,11.440767122950833,2.256304299271065,0.006683843910434249,0.005773881280340411,0.02969500912686188,0.6689042201482504
"mp-300766239, Li5V5O12, Li6V5O12, mp-762939, mp-765419",3.586623334390836,445.76313869404544,-2.4336853511363628,6.000000099999999,1.0,0.0,0.0,3.0,206.9166709658737,0.2272727272727273,2.0807712952642325,1.9709786040147488,4.206386046246788,323.3560870980488,0.7216752379879987,0.07575757575757576,0.10713739108887084,0.0,0.0,0.4753181818181818,0.2875418690317655,0.0,0.0,0.6585177395306143,0.1984848484848485,3383.0804663541985,0.10713739108887084,0.0,1.8960606060606056,2.1268668783189018,0.6927520535327679,0.1818181818181818,0.25712973861329,204.72602545112724,0.34637602691257113,0.4364064473462045,0.3636363636363636,0.41797339681818174,0.5378787878787878,2.0,-0.11489580176791155,0.4424126671807192,24877.818181818184,4.9128786426088,445.76313869404544,2.4918916999588663,6.0,0.09870712981990172,0.15301035090260104,3.5454545454545454,0.4545454545454545,0.4361950251126784,1.0,0.004698085281093952,459.2702075596137,12.705613500128825,2.0829889522526543,0.0019284821555778035,0.002969564254588802,0.0073146603026986645,0.9841700867159562
"mp-300766239, Li6V5O12, Li7V5O12, mp-765419, mp-766239",3.6353424370157117,446.1302076081903,-2.4640167404347806,14.0000416,1.0,0.0,0.0,3.0,224.99737448583667,0.21739130434782608,2.4424511084009883,1.824821277498708,3.886990474421305,307.4091621267367,0.6856742366811512,0.08695652173913042,0.12297509238026913,0.0,0.0,0.5065652173913043,0.3386460141111157,0.0,0.0,0.5955499158032722,0.20405797101449274,3236.3022440211157,0.12297509238026913,0.0,1.857101449275362,2.010359601088293,0.6160194155855316,0.17391304347826084,0.24595018476053826,192.59530119465538,0.3080097079242891,0.3880679144587375,0.3478260869565217,0.3998637147826088,0.5557971014492754,2.0,-0.10250773823380528,0.4354748309415944,23870.043478260868,4.956973241081053,446.13020760819023,2.493943677570017,5.913043478260869,0.10310891128986063,0.1137018603989407,3.391304347826087,0.4782608695652174,0.4229695121614482,1.0,0.004807890298494744,459.6483990289262,3.425910131348996,2.161704851244531,0.001958508665482695,0.0029671209438516524,0.007308641915311166,0.9964137827252124
"mp-300766486, CuS2, LiCuS2, mp-849086, mp-766486",4.2218417595593705,100.43529784011768,-0.5439402893750002,2e-07,1.0,0.0,0.0,2.0,33.333333333333314,1.6666666666666663,0.05833333333333335,0.5,0.09733333333333327,294.09333333333325,1.8587387266666664,0.0,0.0,0.0,0.0,0.30016666666666664,0.1718333333333333,0.0,0.0,0.39378183666666666,0.245,11.027172253540382,0.16666666666666666,0.0,2.840333333333333,1.6929999999999998,1.5455328740985417,0.3333333333333333,0.3333333333333333,96.84166666666668,0.7727664371666665,0.9736247006666666,0.6666666666666666,0.3711037795833333,0.7416666666666667,3.0,-0.3842509784913145,0.4430081565749758,462.33333333333326,3.575260676,100.43529784011768,0.5614503832773494,4.666666666666667,0.05973995327371224,0.05976505791937041,6.333333333333332,0.3333333333333333,0.8403220475878931,58.0,0.1393640341702387,103.47858779997108,0.011705686269548628,2.3570226039551585,0.08315807658522573,0.02176075444255198,0.19816567403408208,1.1789878717308326
"mp-300766543, Li4Ti11O24, Li7Ti11O24, mp-766548, mp-766543",3.582636332399783,434.8924294275523,-3.3176513129059826,0.0,1.0,0.0,0.0,3.0,5.53909461402384,0.1880341880341881,1.4823720304735315,2.5325696393212054,5.378433810849597,423.6232138705018,0.7646727712783934,0.034188034188034185,0.04834918161959298,0.0,0.0,0.360034188034188,0.1703711760931505,0.0,0.0,0.8196562513897586,0.1764102564102564,3816.1786984342907,0.04834918161959298,0.0,1.478034188034188,1.7783451141090267,1.054648548855178,0.20512820512820515,0.290095089717558,239.216632990977,0.5273242745641324,0.6643869535360536,0.4102564102564103,0.4820506385470086,0.4547008547008547,2.0,-0.13047574492265054,0.4956074670983994,27928.179487179492,4.840996643512913,434.8924294275523,2.431122587750102,5.230769230769232,0.08967734860626472,0.1352010257743694,3.8717948717948723,0.38461538461538464,0.4440513271333031,1.0,0.004815780717505736,448.0701049316365,0.034298902396961116,1.3808114890088472,0.0022421422352426,0.0030437924256845744,0.007706766388062163,0.995379953027769
"mp-300766608, CoCu(PO4)2, Li2CoCu(PO4)2, mp-761614, mp-769707",3.5197311176285027,294.78885683890235,-1.9927102655158733,8.0,2.0,0.0,0.0,4.0,81.72935519138763,0.35416666666666663,0.04691131926305209,1.2781551375148306,2.4042853356645497,95.93136679635427,0.7264322357347068,0.0,0.0,0.0,0.0,0.2018333333333333,0.23993962637621066,0.0,0.0,0.4992543821812189,0.1358333333333333,3100.35065371174,0.03608439182435162,0.03508410833333333,1.4299999999999995,1.060301319856242,1.2498046920452028,0.2083333333333333,0.27322660517925,44.81555011847868,0.624902346160553,0.7873276199724086,0.4583333333333333,0.41561121166666665,0.4302083333333333,1.0,-0.012485464331875916,0.4816724613233451,30426.41666666667,9.294371798096318,294.78885683890235,1.6479198072530843,4.166666666666667,0.08141420356711662,0.1289769864523563,4.75,0.3333333333333333,0.5071960392033006,11.0,0.0051032694843183325,303.7212539899778,1.99683483139727,1.5877132402714709,0.0027713004275883944,0.0022800346579246685,0.0133419561221885,0.9877477985452388
"mp-300766608, Li2CoCu(PO4)2, Li5Co2Cu2(PO4)4, mp-769707, mp-766608",3.7182794046188334,291.44682182907445,-2.297052854370748,8.0000026,2.0,0.0,0.0,5.0,97.7293221513547,0.24285714285714285,1.1959266123139898,1.3304901659285773,2.6008913218526946,80.82271776006081,0.6751202518188314,0.028571428571428567,0.057142857142857134,0.0,0.0,0.24074285714285715,0.2284601541643889,0.0,0.0,0.4215872639105672,0.12114285714285715,2126.570278490333,0.057142857142857134,0.024057674285714283,1.0662857142857145,0.8731821232756446,0.9649638021360772,0.14285714285714285,0.22131333406899525,34.59768767783565,0.4824819011785177,0.6078891034175247,0.3142857142857143,0.2851148917142857,0.37642857142857145,1.0,0.03070377658292116,0.452434796990906,26355.571428571428,9.435146360977066,291.44682182907445,1.6292372635901895,4.428571428571429,0.09607241494100502,0.17768075013410345,4.071428571428571,0.42857142857142855,0.4596351145717363,11.0,0.006022626662798674,300.2779519773171,0.6592348947922675,2.2188892238584383,0.0033438058101776663,0.002306179927248875,0.013494948987851285,1.039037325069968
"mp-300766631, Co3Cu3(TeO8)2, Li4Co3Cu3(TeO8)2, mp-761933, mp-766631",5.4302473221938765,268.67946883547364,-1.0926808393750005,2.4693182,2.0,1.0,0.0,4.0,73.85556239865906,0.7395833333333333,0.1899559559239252,0.7597742720337693,1.5112829679513002,159.50852701649598,0.6067654160083904,0.0,0.0,0.0,0.0,0.1823958333333333,0.2484148784250184,0.0,0.0,0.5355485232621063,0.100625,3100.120265095005,0.05412658773652741,0.0526261625,1.3299999999999998,0.7131278909767089,1.2199834767550877,0.16666666666666666,0.2886751345948129,76.15668503749758,0.6099917385168871,0.7685414315347298,0.375,0.3935544087327083,0.2984375,2.0,-0.23478319632412345,0.5268777834076674,29910.70833333333,5.533050976277293,268.6794688354736,1.5019638911866495,5.583333333333332,0.08932576837382555,0.4682438217738452,4.458333333333333,0.25,0.3865597409358669,1.0,0.01708218339210119,276.8207254206572,14.342888680675545,1.3222193043852026,0.034620020902299084,0.0049267712505778796,0.1314126964940863,1.4449785123283645
