,density,energy_per_atom,nelements,bandgap,volume,energy,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,alkaline,ICSDVolum wmean,NdValenc wmean,IsMetalloid wmean,IsMetalloid wstd,BulkModulus wstd,Polarizability wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,HHIr wmean,HHIr wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,IsFBlock wstd,MiracleRadius wmean,n_ws^third wmean,n_ws^third wstd,BCCmagmom wmean,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,ShearModulus wmean,phi wmean,phi wstd,NUnfilled wstd,BCCvolume_p wmean,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vy,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,maxForce,oxidation flexibility,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,avgCentralDistance Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300766730, Li2Cr3(CoO6)2, Li3Cr3(CoO6)2, mp-772468, mp-766730",3.001908706732112,-6.4215709474999985,4.0,1.7792,1061.4706408759141,-488.03939201,-1.7918144688157889,24.000003,2.0,0.0,0.0,4.0,0.0,4.076973684210526,0.381578947368421,0.0,0.0,10.999968521737888,1.4222894736842104,0.8222798129105575,1.7368421052631575,3.5054058875681853,155.86846965886014,422.3684210526316,142.7070590725675,0.02631578947368421,0.045580284409707295,0.0,0.0,0.0,22.52631578947368,0.1401315789473684,0.10080038074830258,0.04431676842105263,0.07675889453252713,1.2772376486309556,1.1354223147739908,-0.278114035086842,0.15789473684210525,0.27348170645824377,125.24924841033808,0.5677111575264483,2.585614035086842,0.7152712375324288,0.3157894736842105,0.3654805240789474,6.623684210526315,0.3927631578947369,0.27395845950549885,0.4670589302447065,2.3075,-1.5866817665398525,-0.20882890337868126,0.4854036441494322,28524.0,11.668994462,8.524729405999999,1061.4706408759141,5.933801272797009,4.2105263157894735,0.07159877727497542,10.1663326,0.20060088161811776,4.421052631578949,0.5444267495790279,60.0,0.0019645964468549128,1093.6342627650947,0.2802099563041218,2.1105197532382545,0.000960308758150418,0.0012470644327824516,0.003705293242975824,0.8339168139210824
"mp-300766739, LiVOF3, Li2VOF3, mp-765521, mp-766739",2.8057397176687746,-5.92443524,4.0,2.1107,309.83135461952867,-142.18644576,-2.957852649969998,3.9999976000000004,1.0,0.0,0.0,4.0,0.0,4.255416666666666,0.125,0.0,0.0,11.307184908524116,1.6336666666666666,1.5922356182075843,1.6682284349306336,3.599232331967672,239.67451486193843,525.0,263.6548669926064,0.04166666666666666,0.07216878364870323,0.0,0.0,0.0,14.583333333333332,0.10916666666666666,0.11588727760678093,0.0,0.0,1.4660801828108019,0.7432422318136299,-0.2371180555541665,0.16666666666666666,0.2041241452319315,143.53244808508845,0.3716211159454461,2.826284722220833,0.468213266513274,0.2083333333333333,0.20465557947916665,2.1333333333333333,0.2958333333333333,0.30712036185617303,0.3796013991310124,2.5891666666666664,-1.0735397751491895,-0.06376561274294808,0.39156720648910187,11533.333333333336,5.743202024000365,5.743202024000365,309.83135461952867,1.7320099262252877,4.5,0.07746149523656788,6.7323481777782295,0.09704119181486848,1.6666666666666667,0.7701353468114697,76.0,0.014946347909061184,319.219554495855,0.32300113448207274,2.42670329642684,0.007273315076974341,0.004272396137262064,0.02197288723644948,0.7643642018902957
"mp-300766739, VOF3, LiVOF3, mp-764398, mp-765521",2.9615153548843747,-5.8533748715,3.0,3.0291,277.96679611158953,-117.06749743,-2.6752468794639994,0.0,1.0,0.0,0.0,3.0,0.0,5.366666666666667,0.20000000000000004,0.0,0.0,15.084944665313015,0.9915333333333336,1.0548937934956089,1.6357125528513727,3.613711023981724,330.9753032156125,560.0,337.44135292916707,0.0,0.0,0.0,0.0,0.0,13.2,0.10933333333333334,0.1546206828194584,0.0,0.0,1.981105920102877,0.9944476401699996,-0.3738333333333334,0.26666666666666666,0.2494438257849294,195.85611476001685,0.4972238201193362,3.415833333333333,0.6264627574292836,0.3333333333333333,0.3271587851666667,3.1333333333333333,0.2833333333333334,0.40069384267237695,0.43204937989385744,3.0420000000000003,-1.7816964239943125,-0.05022173796455887,0.3802463045319817,13545.8,5.537742455000063,5.537742455000063,277.9667961115894,1.5538816289833568,5.4,0.07195103976365227,6.478694388888968,0.153771213823493,2.0,0.787727291659303,76.0,0.01764561647198906,286.3894680005668,0.3181509628938936,2.5298221281347035,0.008546216087562024,0.004762159729853993,0.024491736108791483,0.8100856558019127
"mp-300766742, Li4Mn5FeO12, Li6Mn5FeO12, mp-772699, mp-766742",3.8338416950983567,-6.613844196363636,4.0,0.0,238.3461285312569,-145.50457232,-1.9977166289407517,22.999998899999998,2.0,0.0,0.0,4.0,0.0,4.1775,0.35227272727272724,0.0,0.0,10.78497098621752,1.8450454545454544,1.6478040502488545,2.1429721289495447,4.573782776740957,181.93811198017056,377.27272727272725,254.7482958036737,0.045454545454545456,0.07872958216222169,0.0,0.0,0.0,24.556818181818183,0.15613636363636366,0.1365621660878721,0.0704946284090909,0.07735790602843859,1.1008397902518117,0.9423104027825652,-0.2445598223602271,0.13636363636363635,0.23618874648666505,123.264142536792,0.4711552014986137,2.713650731451136,0.5936183560572983,0.2727272727272727,0.3219620967238636,5.554545454545455,0.43840909090909097,0.378409636909243,0.4661861703810458,2.469090909090909,-0.603556015580815,-0.1511903600053178,0.4836317135385878,24820.863636363636,4.9680872128392926,4.934671996966717,238.3461285312569,1.3323953639244823,5.863636363636362,0.09230273692956124,5.734162959218168,0.11488233291479852,4.818181818181818,0.4566263678801175,12.0,0.01132402752170591,245.5682545718826,0.27706282258092235,3.338975940401265,0.006818695607910685,0.005553781346633255,0.021691748901744558,1.0546965871119374
"mp-300766750, MnCu(PO4)2, Li2MnCu(PO4)2, mp-775025, mp-766750",3.550864150960753,-6.84502676625,4.0,0.0,288.46761375774014,-164.28064239,-2.157228552794148,7.9289773,2.0,0.0,0.0,4.0,0.0,4.1847916666666665,0.3125,0.0,0.0,5.035119716109594,0.6088749999999999,0.10635523383401917,1.3083598723422984,2.463195015514996,82.11117156957253,364.58333333333326,291.56992443208765,0.0,0.0,0.0,0.0,0.0,20.291666666666664,0.13291666666666666,0.0974225119432533,0.017053602083333334,0.02953770526039579,1.072053839955759,1.2491277310776294,-0.6455846332770833,0.2083333333333333,0.27322660517925,38.31614944724407,0.6245638656673578,2.9070429666104167,0.7869011612781275,0.4583333333333333,0.41664979323625,2.625,0.4166666666666667,0.3302329775241177,0.4602233757161359,2.261458333333333,-2.183051019518018,0.0390811057129794,0.477437792906285,30435.5,9.082347053125686,5.665229588000001,288.46761375774014,1.6125829841736383,4.166666666666667,0.08319824775947154,5.497117576239264,0.2978424149604473,5.083333333333333,0.4899468206362216,11.0,0.005572470758024368,297.2084709222136,0.30035997458968744,2.1392496088322392,0.003929738670738221,0.0023299974704514173,0.017922789683229176,0.9959339284022976
"mp-300766755, Li2FePO5, Li3FePO5, mp-767826, mp-766755",2.7613894254622946,-6.476636041944442,4.0,2.1455,434.6444785684095,-233.15889751,-2.4636236713161357,20.000001100000002,1.0,0.0,0.0,4.0,0.0,4.4674999999999985,0.16666666666666666,0.0,0.0,7.698554858775783,1.7975,2.0947758911040144,1.4106626583994024,2.781856778715511,148.9915949655227,483.33333333333326,299.63970133692885,0.05555555555555555,0.09622504486493763,0.0,0.0,0.0,23.63888888888889,0.14944444444444446,0.08715142207887586,0.05862952222222222,0.10154931131237743,0.7506829709268127,0.9079365317774172,-0.4847751322722221,0.16666666666666669,0.2290614236454256,68.94977884278624,0.4539682660077123,3.1114417989388885,0.5719641742317229,0.3611111111111111,0.3392049604861111,2.5111111111111097,0.4494444444444444,0.2614613490308597,0.345830544388576,2.626666666666667,-0.4544791646823561,0.04889605577468608,0.4875080829045593,25667.777777777777,4.687690751148882,5.337483536000001,434.6444785684095,2.429736500309765,4.0,0.08282631386132723,5.429247840924544,0.4955931392984214,4.0,0.5279346573362191,7.0,0.0047070341732518535,447.81464091351097,0.2787296038174135,2.6666666666666665,0.002866915352861172,0.00154638755006502,0.010585722027122588,0.7771072408220153
"mp-300766766, FePO4, LiFe2(PO4)2, mp-765990, mp-767093",2.775044961854888,-7.016575996666668,3.0,2.5497,360.9836128308773,-168.39782392,-2.3388822871825408,19.9999995,1.0,0.0,0.0,3.0,0.0,5.567222222222222,0.3333333333333333,0.0,0.0,12.945994184770004,0.8465555555555554,0.3923962786599445,1.1732617823301597,2.341004086215053,210.73888837628914,472.22222222222223,270.2308112670069,0.0,0.0,0.0,0.0,0.0,26.83333333333333,0.19,0.13459816739713312,0.11725904444444445,0.16582933096424285,1.2440393685962208,1.1604266349044752,-0.8616798941777777,0.2777777777777777,0.28327886186626583,121.39353588867719,0.5802133176209681,3.873346560844445,0.7310229721573468,0.6111111111111109,0.5503130012499999,4.5555555555555545,0.5822222222222222,0.4138489913655958,0.3600411499115478,3.0116666666666667,-2.744555040212723,0.12367285174527436,0.5306260592554858,30446.83333333333,8.186137467841169,5.089755233,360.9836128308773,2.0179597426332627,4.0,0.06648501246854141,5.9256237444444455,0.2551644527315202,5.333333333333333,0.5921284417743816,7.0,0.004879281310007502,371.92177728326584,0.2638124215524503,1.8856180831641267,0.0035792257193610687,0.001861937180726225,0.012745801934517256,0.7851113267228901
"mp-300766766, LiFe2(PO4)2, LiFePO4, mp-767093, mp-766766",2.9147053944059302,-6.892866488076924,4.0,2.1484,351.5955195220324,-179.21452869,-2.4281603270146532,17.999999399999997,1.0,0.0,0.0,4.0,0.0,4.270192307692308,0.2307692307692308,0.0,0.0,10.974873804722575,1.0540576923076923,0.5668915693546037,1.7870134749809006,3.636327384339851,172.2894112898513,407.6923076923077,221.4796930598149,0.019230769230769232,0.03330866937632456,0.0,0.0,0.0,21.500000000000004,0.1503846153846154,0.11598497658274284,0.08117933846153846,0.14060673874021493,1.1815366461324197,1.0707907525258609,-0.5981501831480769,0.19230769230769232,0.2522091740116155,103.863090905662,0.5353953764012234,3.0006501831480765,0.6745559046340617,0.4230769230769231,0.38106961875,3.234615384615385,0.4578846153846154,0.3583803865717123,0.4155804381725829,2.4025,-2.216524096757114,0.15527939559688286,0.5519099989220612,28225.07692307692,7.969561644705361,5.203131464,351.5955195220324,1.96547870558904,4.0,0.07394861013969985,6.0655944,0.1912298935331673,4.9230769230769225,0.5638675800354936,7.0,0.0053375785360127975,362.2492153590697,0.2582314115971188,2.3025583918608867,0.003708970482512185,0.0019116535138911871,0.013086132715808128,0.8226380827481315
"mp-300766777, FePO4, LiFePO4, mp-767830, mp-766777",2.543549916742013,-7.100756130208333,3.0,2.7245,787.6753269160288,-340.83629425,-2.423062420724208,40.0000006,1.0,0.0,0.0,3.0,0.0,5.567222222222222,0.3333333333333333,0.0,0.0,12.945994184770004,0.8465555555555554,0.3923962786599445,1.1732617823301597,2.341004086215053,210.73888837628914,472.22222222222223,270.2308112670069,0.0,0.0,0.0,0.0,0.0,26.83333333333333,0.19,0.13459816739713312,0.11725904444444445,0.16582933096424285,1.2440393685962208,1.1604266349044752,-0.8616798941777777,0.2777777777777777,0.28327886186626583,121.39353588867719,0.5802133176209681,3.873346560844445,0.7310229721573468,0.6111111111111109,0.5503130012499999,4.5555555555555545,0.5822222222222222,0.4138489913655958,0.3600411499115478,3.0116666666666667,-1.7496245606210539,0.12367285174527448,0.530626059255486,30446.83333333333,9.738719102000001,13.13235848,787.6753269160288,4.403238937959016,4.0,0.0609388136961628,5.842140866666668,0.1650692972011576,5.333333333333333,0.6261532039204283,29.0,0.002236125133182513,811.5426769969113,0.3060397851029134,1.885618083164127,0.001640322842624592,0.0008533069240524075,0.005841271744239011,0.7196171150987082
"mp-300766795, CoBO3, LiCoBO3, mp-766751, mp-766795",3.3719377194405333,-6.916891174500001,3.0,1.0667,231.93290720885014,-138.33782349,-1.9940289915833336,16.0000002,1.0,1.0,0.0,3.0,0.0,4.73,0.4666666666666667,0.06666666666666668,0.09428090415820636,26.195843605851326,0.8623999999999999,0.4537209715232479,1.948218559493661,4.1194431183018745,338.3363111855816,413.33333333333326,98.43215373488934,0.0,0.0,0.0,0.0,0.0,27.0,0.2333333333333333,0.16499158227686112,0.11226914666666668,0.15877254985205416,4.137472765939238,1.002436903513598,-0.4128333333333333,0.2,0.2828427124746189,184.70447170186938,0.5012184518908774,2.982166666666666,0.631495678059224,0.7333333333333334,0.5801793569446666,5.0,0.6933333333333334,0.4905325903772574,0.2494438257849293,2.569333333333333,-1.6372335714534303,-0.11761290277992067,0.5978129358659215,27232.8,4.938001106448863,4.9380006399754,231.9329072088501,1.2965443668453531,3.6,0.08623183420018303,5.738272395031358,0.08692998428992668,4.0,0.5287241940559214,9.0,0.007045753583824746,238.96070623018548,0.2492529371450568,1.2649110640673518,0.005261058660793764,0.0011489689961765206,0.016957748861885797,0.9373926095791908
"mp-300766809, Li2Cr2CoO6, Li3Cr2CoO6, mp-762918, mp-766809",4.180805253657836,-6.583410263636364,4.0,0.6529000000000003,108.35264785358486,-72.4175129,-2.0648357402272723,5.000000099999999,2.0,0.0,0.0,4.0,0.0,4.1490909090909085,0.3863636363636364,0.0,0.0,11.779920582313785,1.9132272727272728,1.5842470661260275,1.5829345590332589,3.2429326301375085,171.87465323781697,506.8181818181818,247.99818381099843,0.045454545454545456,0.07872958216222169,0.0,0.0,0.0,24.38636363636364,0.16295454545454546,0.11155803996571352,0.03827357272727274,0.06629177255081889,1.4308906086365574,0.8901592451040611,-0.2423106060590907,0.13636363636363635,0.23618874648666505,140.16729331881356,0.445079622670128,2.737310606059092,0.5607651854018473,0.2727272727272727,0.3157515119318181,7.122727272727272,0.4568181818181818,0.3014685132195565,0.4330127018922193,2.495,-1.2962114527361548,-0.1902872025371658,0.4590623628368718,24809.818181818184,6.32545273430835,2.9062335084855766,108.35264785358486,0.6057097153567746,5.636363636363638,0.10152036168847592,3.2299179117105887,0.1704437047855793,4.181818181818182,0.3978882456988249,12.0,0.02066472223732444,111.63584143619634,0.3364422985470353,2.479669399451974,0.009446403738515996,0.01221679681024382,0.03629869755069965,1.1555428645532977
"mp-300766809, LiCr2CoO6, Li2Cr2CoO6, mp-763359, mp-762918",4.106059369702363,-6.650394386,4.0,0.4902000000000002,107.51805538928323,-66.50394386,-1.87084796825,3.9999998,2.0,0.0,0.0,4.0,0.0,4.02325,0.425,0.0,0.0,13.194766955122777,1.496175,0.8865970290244606,1.8553975315279483,3.834132557178031,201.27333479624173,452.5,219.47380253688598,0.025,0.04330127018922194,0.0,0.0,0.0,23.025,0.15475,0.12664393984711628,0.04210093,0.07292094980590078,1.6278780666868145,1.0557422817692663,-0.2644583333324999,0.15,0.2598076211353316,162.1006635248218,0.5278711410174987,2.5962083333324997,0.6650759621094794,0.3,0.347217859875,7.73,0.43125,0.3399701273641554,0.5049752469181039,2.33175,-1.5388372630300489,-0.24935179748342504,0.4808582615398544,27084.9,6.21472607368771,2.9051408098604994,107.51805538928323,0.6010442016475623,5.8,0.09300763452048763,3.2285689010623444,0.13071097301774248,4.6,0.4216155175253609,1.0,0.019875029431029697,110.77595998563385,0.3336351339166217,2.2,0.009474080667909123,0.012311627827404772,0.036580460639978864,1.1374309012202686
"mp-300766823, Li4Ti11O24, Li7Ti11O24, mp-759812, mp-766823",3.4463158718148517,-8.32852672948718,3.0,2.2962,452.09478071790113,-324.81254245,-3.2999970908547014,0.0,1.0,0.0,0.0,3.0,0.0,5.961794871794872,0.1880341880341881,0.0,0.0,14.367091722654614,2.369128205128205,1.4823720304735315,2.5325696393212054,5.378433810849597,423.6232138705018,396.5811965811966,63.40935723415864,0.034188034188034185,0.04834918161959298,0.0,0.0,0.0,31.67521367521368,0.1764102564102564,0.18306662807128526,0.0,0.0,1.7783451141090267,1.054648548855178,-0.3528490028478633,0.20512820512820515,0.290095089717558,239.216632990977,0.5273242745641324,4.004131054129915,0.6643869535360536,0.4102564102564103,0.4820506385470086,4.280341880341879,0.4547008547008547,0.4523750038743561,0.879636261898708,3.651282051282051,-0.7311016434073005,-0.13047574492265054,0.4956074670983994,27928.179487179492,5.680538770998435,9.523457042330275,452.09478071790113,2.5272866548952018,4.9230769230769225,0.08626509675265481,6.654986137035105,0.0962327428859871,3.8717948717948723,0.4652053523022501,1.0,0.004632538717878418,465.793704668434,0.2739512882595804,1.3808114890088472,0.0021568280046462547,0.002927975148434916,0.007413521457188206,0.9575054268229666
"mp-300766846, CoSn(PO4)2, Li2CoSn(PO4)2, mp-863848, mp-766846",4.02729210943731,-6.834763145833333,4.0,2.1468,303.12711803581414,-164.0343155,-2.3412712950992063,6.0000003,1.0,0.0,0.0,4.0,0.0,4.479791666666666,0.35416666666666663,0.0,0.0,5.795712016463359,0.5882499999999999,0.033549610860468856,1.2602014279030511,2.6370755858861936,89.72435295887558,385.4166666666666,277.4120856736018,0.0,0.0,0.0,0.0,0.0,20.75,0.13104166666666667,0.09859318596862787,0.03508410833333333,0.060767458171583966,1.121667498606675,1.2136352544854625,-0.8100099206333331,0.2083333333333333,0.27322660517925,45.19976272061613,0.6068176273797334,3.3648015873,0.7645423020954539,0.5416666666666666,0.4162019222916665,1.9375,0.4239583333333333,0.3304875265548359,0.4304995483285796,2.5547916666666666,-2.232796905983188,0.1478876607756575,0.5074204411829887,30415.33333333333,9.353682198606695,5.742367877,303.12711803581414,1.6945321043792083,4.25,0.07917470451180296,5.520973488253706,0.341737916940341,5.166666666666667,0.5201875074530901,11.0,0.0049531620075328325,312.3121728394172,0.2968543481155372,1.724013405464767,0.0026871382003603593,0.0022173166647639873,0.012974952616380748,1.0950581813403968
"mp-300766850, Mn3V2Co3O16, Li4Mn3V2Co3O16, mp-770130, mp-766850",4.6724159925891104,-6.73977562625,4.0,0.16210000000000013,248.5920751363932,-161.75461503,-1.7119830567507464,10.000001,3.0,0.0,0.0,4.0,0.0,3.91125,0.4375,0.0,0.0,8.108958523345235,0.920125,0.2380427533670277,1.2256305066735604,2.2833623374504484,125.1736490368258,294.79166666666663,45.58407601466888,0.0,0.0,0.0,0.0,0.0,21.48958333333333,0.13916666666666666,0.0859672297060533,0.078206565625,0.08705867623159813,0.7349200622039522,1.2518869236561885,-0.2890391522989583,0.16666666666666666,0.2886751345948129,71.2554993918111,0.6259434619677278,2.4364349856322915,0.788639343690745,0.3333333333333333,0.3906668324585416,5.760416666666668,0.38697916666666665,0.2460908564644705,0.361444824435364,2.1473958333333334,-1.436895929909859,-0.2528762943305421,0.5005031031408194,29892.20833333333,5.420168106817919,5.4305215945602106,248.5920751363932,1.3896719466817793,5.666666666666668,0.09654370513151757,6.333540872614715,0.1888667055527864,5.166666666666667,0.3877736404451341,1.0,0.009058237154202772,256.12466360510103,0.2861104242415197,1.9930434571835665,0.005710375484124368,0.005324877238958121,0.020797703904946674,1.2884350743698845
"mp-300766859, V3(OF3)2, LiV3(OF3)2, mp-764432, mp-766859",3.5441498839303,-6.508210773181817,3.0,1.2807,280.00610984889323,-143.18063701,-2.946662449512728,10.0000001,1.0,0.0,0.0,3.0,0.0,5.2993939393939415,0.2727272727272727,0.0,0.0,20.5703790890632,1.2771515151515151,1.4896212792369594,2.027813942342013,4.578622545909889,458.5075936243618,612.1212121212121,371.23376560275284,0.0,0.0,0.0,0.0,0.0,16.06060606060606,0.14909090909090908,0.21084638566289776,0.0,0.0,2.7222331552787327,0.8211202621881228,-0.33984848484848484,0.2424242424242425,0.22676711434993585,271.54380652362653,0.41056013111295736,3.4995454545454536,0.5172733514066968,0.30303030303030304,0.2974170774242424,4.2727272727272725,0.3863636363636363,0.5464006945532413,0.6896852531358207,3.1596969696969697,-0.9936576275082966,-0.021812839378699843,0.3877617506027659,12266.454545454546,7.158071916333251,6.769558961956898,280.00610984889323,1.5652817393434841,5.727272727272728,0.07856971411042574,5.776400965568495,0.11471442262058465,2.363636363636364,0.7752111277011453,2.0,0.016826269721291396,288.49057498342444,0.27823922050755645,2.6721706284907403,0.008378952810447867,0.004727476423259124,0.02431336023719343,0.9636363337553496
