,density,volume,atomMean,transition,metalloid,rare,other,NdValenc wmean,BulkModulus wstd,Polarizability wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,AtomicVolum wmean,NsUnfilled wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,BCCvolume_padiff wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,BCCenergydiff wmean,GSmagmom wstd,SpaceGroupNumber wstd,NUnfilled wstd,meanbv,vx,VegardVolume,strainlatticemean,strainlatticestd,Coordination,numberDensity,initialAnisotropy,li-ion fittability,oxidation flexibility,NNDist,positiveoxidationpop,avgIonicRadVol,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,positiveoxpopdens
"mp-300767395, Li2CuSbO5, Li3CuSbO5, mp-753557, mp-767395",4.595774419340319,201.74948392089703,14.0,1.0,1.0,0.0,4.0,0.5555555555555556,5.943146275696147,2.0756973207295784,4.292455192842636,127.12836406197506,0.6125646047223365,0.05555555555555555,0.09622504486493763,0.0,0.0,0.34294444444444444,2584.6137587217345,0.0921284663987611,1.1247222222222222,0.7934027261123249,0.8904592780494688,-0.3750462962944443,0.4052154284678692,42.86536413964162,0.4452296391304533,0.5609541943197576,0.32664223569444445,0.0,16.194682674062502,0.3928371006591931,-0.1877832706984504,4.917870699844885,0.9511531047002292,201.7494839208971,1.1278139011815658,5.222222222222221,0.08921955907980181,-0.2300996590278209,5.713420617092449,3.4444444444444446,0.7029444870218694,0.4444444444444444,0.4774936447901874,14.0,0.009392679467574052,207.86269503318414,2.266230894930126,0.003865407871437536,0.01616165688081822,1.2123387506342564,0.0396531373688008
"mp-300767433, V2OF5, LiV2OF5, mp-764715, mp-767433",3.6354973289593486,291.69565074690576,12.375,1.0,0.0,0.0,3.0,0.25,18.856180831641268,1.3594426183693409,4.870423740971369,418.8810944465293,1.0642947676156462,0.0,0.0,0.0,0.0,0.25066666666666665,4651.163741648932,0.0,1.8539583333333327,2.4903344578199844,1.130675628233168,-0.34010416666666665,0.33651073508342777,248.01079788601047,0.5653378141529212,0.7122810123100543,0.2769837263541666,0.0,24.63532637404172,0.6373774391990981,-0.02557280775097033,7.937767815153077,0.9693961338311744,291.69565074690576,1.6306282595277926,5.75,0.08227753803852211,0.3011228831580119,5.154799262097967,2.0,0.5779290089039165,0.25,0.7978496032627187,12.375,0.017534261719580356,300.5343206601877,2.6457513110645907,0.007630685909969498,0.02333901585415912,0.9882398767221532,0.020569384509630532
"mp-300767440, MnFe2(PO4)3, Li2MnFe2(PO4)3, mp-849505, mp-767440",3.315937104044869,452.24216230286765,12.111111111111107,2.0,0.0,0.0,4.0,0.2361111111111111,7.366441990037836,0.16727672376877428,2.779981280905332,112.80565907236216,0.6687327672805556,0.0,0.0,0.0,0.0,0.20416666666666666,3100.371886079547,0.0,1.372083333333333,1.1077102380363817,1.2546469873726835,-0.6459486179513888,0.6511646392391653,64.38505289779013,0.6273234938213579,0.7903780748651018,0.41482022997,0.10154682477453307,9.106229637444716,0.4091922184071177,0.12115127185457827,8.003500887127464,1.1336235914642108,452.2421623028678,2.5281105430017443,4.2222222222222205,0.07960336961216524,4.10112169409634e-08,9.522839639967145,5.4444444444444455,0.8908785380539026,0.3333333333333333,0.5106104697991107,12.111111111111107,0.0039645978473371,465.9455520628069,2.087588247561771,0.003020488888334277,0.011432247593802418,0.9357316494808596,0.026534456537388413
"mp-300767444, LiMn(CO3)2, Li2Mn(CO3)2, mp-764944, mp-767444",2.4611522190343984,245.4515315173056,8.8,1.0,0.0,0.0,4.0,0.125,4.789245765253648,0.8310129011483518,3.3864019198492663,314.14018494933117,0.7474367126951111,0.025,0.04330127018922194,0.0,0.0,0.274675,2790.114748522812,0.04330127018922194,6.3007500000000025,9.92832693294797,1.0726899849111975,-0.219772988505,0.4944600090805941,301.4319232060325,0.5363449925777851,0.6757523460686775,0.5653162880085,1.3428619774018998e-05,11.185816912501297,0.4031128874149275,-0.16794307006487835,6.298917364971683,0.9239968970087704,245.4515315173056,1.3721157741353152,3.6,0.0814824820051689,0.1311640124839152,5.709315876475568,5.0,0.6307036201247178,0.4,0.5405607083040236,8.8,0.006759326324435232,252.88895837381145,2.7202941017470885,0.005815219079415936,0.02106380978697801,0.695957629513595,0.032592992802067566
"mp-300767453, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767822, mp-767453",3.433084771681714,582.7061016797633,12.125,2.0,0.0,0.0,4.0,0.2395833333333333,8.407663295073926,0.2459551675497884,3.0375467461964045,134.37068617106684,0.686607010085853,0.0,0.0,0.0,0.0,0.2040625,3100.3703744840745,0.0,1.3752083333333334,1.148271818169713,1.2604689354297598,-0.6460264436218749,0.6510872975098457,76.57800545939342,0.6302344678496746,0.7940456723189842,0.41429886021187495,0.11424111026214155,10.443340847427876,0.4201675839603897,0.12178166682725228,9.233492627,0.8327477073117543,582.7061016797633,3.2574261356496317,4.166666666666667,0.0823742875896283,0.1474882387484615,8.584916930986077,5.416666666666668,0.7202526333140301,0.3333333333333333,0.4938442332664191,12.125,0.003063386278324829,600.3626792667618,2.0395397084200697,0.002313266881048858,0.008872644986724902,0.9694140227217511,0.02745809586320944
"mp-300767460, Li2V2SiGeO10, Li4V2SiGeO10, mp-767479, mp-767460",3.259971093659379,383.54153913767533,11.125,1.0,2.0,0.0,5.0,0.2,7.593747427983104,1.0414157581148846,3.293955734940893,131.06137994275812,0.6537387496055201,0.025,0.05,0.0,0.0,0.229425,2325.4428366449342,0.05,1.7293750000000003,1.233422322240035,1.0836427127785375,-0.34914583333249993,0.4055838791010754,85.20262968506313,0.5418213565075496,0.6826521322710216,0.2979961185000001,0.0,8.535459126491087,0.4373213921133975,-0.043470469613307694,8.404603596887638,0.8357900871887778,383.54153913767533,2.1440623842668503,4.125,0.0834329446347488,0.3181673153865792,5.1711348,4.25,0.540930663856411,0.375,0.4972737089602878,11.125,0.004524368183994335,395.16323131508585,2.1065374432940898,0.002108908218495876,0.008501311076611371,0.9008935340852628,0.0312873542380308
"mp-300767473, LiFeP2HO8, Li2FeP2HO8, mp-762277, mp-767473",2.8928710903301647,291.29511347054995,9.538461538461537,1.0,0.0,0.0,5.0,0.09230769230769233,5.016328368025562,0.6093995251459761,3.5270158481623866,80.46970668878994,0.7420974267923643,0.015384615384615384,0.030769230769230767,0.0,0.0,0.418723076923077,2576.0827529139265,0.03768445758127967,0.8570769230769231,1.0642234049396309,1.0889614072697873,-0.5358278388261538,0.5502466301778067,46.5862442327773,0.5444807037520053,0.6860026998387712,0.3232476923076923,0.06494347076923078,6.763039126373,0.4257954616337862,-1.1665271263957462,4.742964345421167,0.8704499878698986,291.29511347054995,1.6283891880841617,4.076923076923077,0.08925656077862291,-0.21452544854378489,5.497486846198972,4.461538461538462,0.5964312193365693,0.38461538461538464,0.4914030936487396,9.538461538461537,0.005242336291014828,300.12164670382106,2.2400338120863137,0.0038570510729481213,0.015795066302112852,0.8263315982826855,0.034329446453316516
"mp-300767478, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767591, mp-767478",3.4495897263824142,579.9180780088635,12.125,2.0,0.0,0.0,4.0,0.2395833333333333,8.407663295073926,0.2459551675497884,3.0375467461964045,134.37068617106684,0.686607010085853,0.0,0.0,0.0,0.0,0.2040625,3100.3703744840745,0.0,1.3752083333333334,1.148271818169713,1.2604689354297598,-0.6460264436218749,0.6510872975098457,76.57800545939342,0.6302344678496746,0.7940456723189842,0.41429886021187495,0.11424111026214155,10.443340847427876,0.4201675839603897,0.12178166682725228,4.697637194,0.823856886244096,579.9180780088635,3.2418406095221126,4.166666666666667,0.08277031156677679,-0.3931856076990596,5.441527399999999,5.416666666666668,0.5251417033604943,0.3333333333333333,0.4914108304939778,12.125,0.0030781138644804524,597.4901756906104,2.0395397084200697,0.0023243881808773037,0.008915301260403097,0.9740745934898332,0.027590103855592255
"mp-300767488, ZrFe(PO4)3, Li2ZrFe(PO4)3, mp-769438, mp-767488",2.9666110443171148,967.1975419774803,12.176470588235292,2.0,0.0,0.0,4.0,0.1176470588235294,4.126749393122052,0.21672265335563934,2.98261052913774,82.15878566441455,0.8423263016626277,0.0,0.0,0.0,0.0,0.20661764705882354,3282.736053993551,0.0,1.3686764705882355,1.164187300995552,1.3673870179186538,-0.6908193277294118,0.6827062569061875,35.418815346314624,0.6836935091000883,0.8613998436966391,0.4381703787132353,0.05376140010655277,4.988459865921548,0.4467781626753916,-1.4019520110345478,8.24080347218549,0.8034972074429527,967.1975419774803,5.406798628830877,4.235294117647058,0.07030621672277086,-0.1905812962210449,9.815806755784557,4.882352941176472,0.6868287871105574,0.29411764705882354,0.5537618708796109,12.176470588235292,0.0015425452631596544,996.5045946969396,1.7449878793166271,0.0009347906564930693,0.004757069193271328,0.8309043474624559,0.02067829903610908
"mp-300767490, Li7Ti12NbO30, Li9Ti12NbO30, mp-767146, mp-767490",3.6815002285556,539.400823585025,11.32,2.0,0.0,0.0,4.0,0.14,10.7859016776531,1.5304524451530663,4.623668399403316,321.27350758349183,0.7271401532967896,0.035,0.06062177826491071,0.0,0.0,0.295835,2790.7318067006354,0.058309518948453015,1.137,1.3148729976693567,1.113624986684872,-0.2601666666654999,0.4650027777701045,180.20967189684208,0.5568124934616824,0.7015397812718841,0.35154590939999997,2.341732691829659e-06,17.503239700124087,0.7542545989253231,-0.12372812067036715,4.916677737167603,0.9711131229095952,539.400823585025,3.0153422716387066,5.16,0.09269544615761707,-2.3908725759932046e-06,5.7119478236637065,3.72,0.7088998712279282,0.4,0.4324983583668408,11.32,0.0038953047299239156,555.745207940475,1.5753094934012173,0.0017848850141659726,0.00621358776439956,1.0184523265572152,0.03707817846304683
"mp-300767497, Li7Ti7Nb5O30, Li9Ti7Nb5O30, mp-767392, mp-767497",4.0044191676538965,550.7609768891449,12.653061224489793,2.0,0.0,0.0,4.0,0.17346938775510204,7.913110697314616,1.0715477275214154,3.5317875381763164,193.86595474181385,0.6995044882033048,0.03571428571428571,0.06185895741317419,0.0,0.0,0.2939132653061225,2847.6030014604817,0.06290218370376506,1.4114795918367349,1.1926845982556684,1.0368122311424337,-0.26930272108724485,0.4720956946336522,115.41996920643965,0.5184061157050066,0.6531507774635503,0.3558131981122449,1.393888507041463e-06,9.50738440287811,0.4291783845880223,-0.10401536526978963,4.939789826328302,0.962908427207029,550.7609768891449,3.0788474591958166,5.285714285714286,0.08896781372704722,-0.5221080423761199,5.740469776031537,3.7755102040816326,0.7141468936757084,0.3877551020408163,0.4509213384982007,12.653061224489793,0.003612939702803474,567.4495852498634,1.669233065034982,0.0016006412867363565,0.006085424527470756,1.0926080767633264,0.034497723690079536
"mp-300767511, Ba4Li4Ti19O44, Ba4Li6Ti19O44, mp-762032, mp-767511",4.331442430199897,839.7759986634662,14.169014084507046,1.0,0.0,0.0,4.0,0.13380281690140844,12.581178812237544,1.2597013959754175,4.594427679128684,374.6075378118268,0.7590872550523082,0.028169014084507043,0.028169014084507043,0.0,0.0,0.2306056338028169,2882.879643347075,0.02439508179674475,1.123274647887324,1.541067945409474,1.152655672169334,-0.2661384976521126,0.4817454019487173,208.49751165411809,0.5763278362034697,0.7261275723916136,0.3635647982042253,2.6110869216410504e-06,17.822555190464673,0.8902255263696045,-0.13273166825697322,5.5841265920977365,0.8116032320603251,839.7759986634665,4.694490547210697,5.535211267605634,0.08454635535309303,-0.3900850480531178,6.535958755676215,3.8169014084507036,0.5305967876182243,0.38028169014084506,0.4218851039372736,14.169014084507046,0.0028231534973674945,865.2220511989674,1.427199159537285,0.002058753866916564,0.009931546615965828,1.1627073057210584,0.0321514309089227
"mp-300767564, Na5Fe6(SiO3)12, Na5LiFe6(SiO3)12, mp-767634, mp-767564",3.3968979192711317,666.3000198017777,11.305084745762713,1.0,1.0,0.0,4.0,0.15254237288135594,9.337734034336536,0.5745544095511028,2.7638644207926357,233.855377066545,0.8060102047243647,0.0211864406779661,0.0366959916857813,0.0,0.0,0.21366949152542367,2838.2506371205354,0.0366959916857813,2.992796610169492,4.19823472413208,1.0620715629617483,-0.5679096045190678,0.5676607814605661,128.54257101014642,0.5310357815958884,0.669063159410578,0.3771064636298729,0.09294343747234546,14.064464456295571,0.4270000844329153,-1.3212180180974902,8.770733650787863,0.9742801183824564,666.3000198017779,3.7247303442155713,4.3559322033898304,0.08854869915440243,-0.013545531646953934,9.855453422222222,5.050847457627119,0.7955343924962339,0.3898305084745763,0.4629639042832446,11.305084745762713,0.003136345376268835,686.4895767017907,2.0288071874501696,0.003452345358902665,0.0130496982608435,0.9716097995319488,0.03451898441612298
"mp-300767565, LiV2(CO4)2, LiVCO4, mp-763553, mp-767565",3.0903941808144912,560.6222936426019,9.615384615384617,1.0,0.0,0.0,4.0,0.1153846153846154,9.99073165163149,0.7620000647917319,3.91829788076548,265.28231927536814,0.6815549227880154,0.019230769230769232,0.03330866937632457,0.0,0.0,0.2561923076923077,2861.624257035917,0.03330866937632457,5.433846153846153,7.401433093281296,1.1094115725637488,-0.2377564102557692,0.4972116655264661,231.7045676028851,0.5547057864099089,0.6988854967002812,0.5203188003846154,0.0,10.820943833316344,0.4497698293664039,-0.13732950717735826,5.949046371241069,0.8196476540485607,560.6222936426019,3.133973895716752,3.9230769230769234,0.09275407094879128,-0.22028743066586745,6.986477001532184,4.615384615384615,0.5890269030950002,0.38461538461538464,0.47022756847033703,9.615384615384617,0.002692385022773953,577.6097097622666,1.9821690348807883,0.0016014995590504016,0.0058160475813870075,0.8656364177219094,0.035674642672612035
"mp-300767568, LiMn2(PO4)3, Li3Mn4(PO4)6, mp-32012, mp-767568",3.1471687651418088,423.93039796011215,10.777777777777779,1.0,0.0,0.0,4.0,0.1388888888888889,5.460718308468626,0.33338761218950497,3.65037931774957,78.38749195296354,0.7867045362921131,0.013888888888888888,0.024056261216234408,0.0,0.0,0.24809722222222225,3100.5135809768585,0.024056261216234408,1.2094444444444443,1.204574229374875,1.2444644824732132,-0.6467947226763887,0.6503292338705795,57.38847969679736,0.6222322413712521,0.7839634987359675,0.4169661552525,1.4920688637798885e-05,8.621264175725873,0.4598040377013013,0.1136591336059796,8.029015302840586,0.8974439440954801,423.93039796011215,2.3698429689183644,4.166666666666667,0.08491960041843295,0.18325438431226146,6.928027871707102,5.111111111111111,0.6547127752656577,0.3333333333333333,0.4746553168568079,10.777777777777779,0.00412829148021546,436.7759129487018,2.5141574442188355,0.003112699727269034,0.012195738726642156,0.8883273745124535,0.028306533472810987
"mp-300767570, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-767569, mp-767570",3.4190989995983667,583.3277445223764,12.041666666666664,2.0,0.0,0.0,4.0,0.21875,5.820931757698058,0.3081827109578559,3.019035520286494,89.06806493335432,0.6847262385963436,0.0,0.0,0.0,0.0,0.2046875,3100.379444056909,0.0,1.356458333333333,1.13412826364692,1.2608045839799955,-0.6455594895989583,0.6515516284950952,60.03315013043488,0.630402292121162,0.7942571176583998,0.41742707876062496,0.038075399772841294,9.806504714842195,0.4253011596373667,0.11799929699120795,4.726011252732083,0.9223918805566949,583.3277445223764,3.2609012247841567,4.166666666666667,0.08228650265778456,-0.3817611807305053,5.476557102138373,5.583333333333332,0.5349069446098837,0.3333333333333333,0.4927716550950949,12.041666666666664,0.003141425133887417,601.0031585091489,2.3078970706877047,0.002489475855288916,0.008863189553989464,0.961725394977606,0.027428834219261518
"mp-300767590, LiV(CO3)2, Li2V(CO3)2, mp-763567, mp-767590",2.4787026117788424,238.35886629059934,8.6,1.0,0.0,0.0,4.0,0.07500000000000001,6.331419667025714,0.8314933504695033,3.3628192001457267,309.46016108701286,0.7613317524792517,0.025,0.04330127018922194,0.0,0.0,0.274925,2790.155553366696,0.04330127018922194,6.515500000000001,9.826410369509308,1.0655314801721691,-0.22033333333249994,0.4942093011404042,297.44671392988613,0.5327657402125421,0.6712427706601403,0.5615624257499999,0.0,11.172399026171597,0.39370039370059057,-0.13665251770233286,5.9494977234680695,0.909413570522772,238.35886629059934,1.33246657016391,3.4,0.08390709484083825,0.09402584869581802,5.756652760450576,4.6,0.6491149935611877,0.4,0.5341184284207978,8.6,0.005956485982080729,245.58137829807097,2.2,0.003918365654799611,0.0136793985713813,0.7003788365062333,0.0335628379363353
"mp-300767596, LiV2(SiO4)2, LiVSiO4, mp-774073, mp-766923",3.3706258276461987,288.6832626636137,10.846153846153848,1.0,1.0,0.0,4.0,0.1153846153846154,10.322517324050636,0.6219179043955017,3.5471176126585577,221.72753960554073,0.7053897075320926,0.019230769230769232,0.03330866937632457,0.0,0.0,0.25630769230769235,2862.054691189813,0.03330866937632457,2.849615384615385,3.0903423480906405,1.0665055178742784,-0.4989102564096154,0.5005003536902087,134.42633282111154,0.5332527590620089,0.6718563759723966,0.3735863407692308,0.0,11.854314746391244,0.4497698293664039,0.01552856117069255,5.561408263818903,0.8461139745554235,288.6832626636137,1.6137884982056776,4.307692307692308,0.09006410610751732,0.06514201402643523,5.40859885962062,4.615384615384615,0.6243531851824656,0.38461538461538464,0.4780193983290085,10.846153846153848,0.005373078572044573,297.4306542055838,1.9821690348807883,0.002895822291952261,0.011294752265603608,0.9481201618347042,0.03464004081058359
"mp-300767596, LiVSiO4, Li2VSiO4, mp-766923, mp-767596",3.4390869689518087,289.63933492733605,10.285714285714286,1.0,1.0,0.0,4.0,0.10714285714285714,9.411442774731237,1.1734215554026923,3.117823779415667,187.1275964333929,0.6487468288031961,0.03571428571428571,0.061858957413174175,0.0,0.0,0.3019642857142857,2658.006928570538,0.061858957413174175,2.6996428571428566,2.825364772368123,0.9064705865510084,-0.4647619047607142,0.4632908755579242,117.49682731441764,0.4532352933940471,0.5710406866208201,0.34697931875,0.0,11.155841793537991,0.3912303982179758,0.02656435390968118,4.612322661820244,0.8465285218215641,289.63933492733605,1.6191331046383814,4.428571428571429,0.09667195240254424,-0.06499444276855952,5.3362008170620285,4.285714285714286,0.6113956230619897,0.42857142857142855,0.4586566797102589,10.285714285714286,0.005776923029937914,298.41569641496943,2.2497165354319457,0.0031695380103788032,0.011257469348317978,0.9650966871377784,0.041430836743947534
"mp-300767611, LiV(CO3)2, Li2V(CO3)2, mp-767983, mp-767611",2.931951339681964,201.5111016403295,8.6,1.0,0.0,0.0,4.0,0.07500000000000001,6.331419667025714,0.8314933504695033,3.3628192001457267,309.46016108701286,0.7613317524792517,0.025,0.04330127018922194,0.0,0.0,0.274925,2790.155553366696,0.04330127018922194,6.515500000000001,9.826410369509308,1.0655314801721691,-0.22033333333249994,0.4942093011404042,297.44671392988613,0.5327657402125421,0.6712427706601403,0.5615624257499999,0.0,11.172399026171597,0.39370039370059057,-0.13665251770233286,6.779552670026015,0.876133394483244,201.51110164032949,1.1264813037216104,3.8,0.0992501149425372,0.09550662576371707,5.137861099999999,4.6,0.6307626460116672,0.4,0.44892860828330217,8.6,0.00704567259176981,207.6170895311332,2.2,0.004634867198816084,0.016180775691611464,0.8284481801976507,0.03970004597701488
