,density,nelements,energysStab,atomMean,transition,other,NdValenc wmean,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,BCCenergy_p wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,IsNonm wmean,MeltingT wstd,BCCenergydiff wmean,phi wmean,SpaceGroupNumber wstd,numberDensity,oxidation flexibility,ShannonRadii,avgIonicRadVol,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,HeatFusion wmean,numberDensity,NfValenc wmean,atomMean,AtomicWeigh wstd,AtomicWeigh wmean,metalloid,GSmagmom wmean,AtomicVolum wmean,deltashannonmax
"mp-300764857, Ni2(SO4)3, Li2Ni2(SO4)3, mp-779193, mp-764857",3.067058052086517,3.0,0.048113370612746564,11.764705882352946,1.0,3.0,0.3137254901960784,9.67831736355134,1.2351384900410691,2.4168101304177405,134.33916150619243,0.0,0.0,0.0,0.0,0.5446266978613373,0.8384901960784314,0.8633707931646817,-1.0153063725490197,0.29411764705882354,71.60727658217122,0.6090615158088236,0.20392156862745106,7.734343488891105,0.0774196332534481,4.823529411764706,0.4939939005303982,0.4876264332597754,0.002622106997219476,1.5043190414758143,0.004030940214295756,0.011329924137188365,0.884032156,0.838490196,0.077419633,0.0,11.76470588,2.41681013,7.952443137,0,0.023348812000000004,4376.6617289999995,0.011329924
"mp-300764909, Mn3Cr(PO4)4, Li4Mn3Cr(PO4)4, mp-775395, mp-767307",3.46134856273116,4.0,0.015428905937501012,11.958333333333336,2.0,4.0,0.2083333333333333,5.803943821996287,1.5580143947238314,3.0715517303609903,89.42395201759115,0.0,0.0,0.0,0.0,0.4562836497337096,1.4313541666666665,1.0890737086941131,-0.6457678229322916,0.2083333333333333,59.55336378426353,0.4174365470939583,0.41875,9.806504714842195,0.08384064718943665,5.583333333333332,0.4801037286114773,0.4801037286114773,0.006185449659801375,2.3078970706877047,0.00475705776070505,0.018061177091449318,0.9731082529999999,1.4313541669999998,0.083840647,0.0,11.95833333,3.07155173,6.215580031,0,9.69e-06,3100.3827309999997,0.018061177
"mp-300764914, Ti4VO8, LiTi4VO8, mp-770251, mp-768022",4.262101773373893,3.0,0.12882329846153873,13.461538461538465,2.0,3.0,0.2820512820512821,13.987878663575234,2.0643812520892664,4.419918324128378,446.3595409121593,0.0,0.0,0.0,0.0,0.6816556871447167,2.047692307692308,1.7445516200530111,-0.3487179487179489,0.20512820512820515,240.33672072612742,0.4828758564102564,0.4987179487179487,22.63534789569125,0.09008274677332424,4.461538461538462,0.4546477630360627,0.4501321447657057,0.01427109132793519,0.6343239424027171,0.006524248169593253,0.023224817496281483,1.176988434,2.0476923080000002,0.09008274699999999,0.0,13.46153846,4.419918324,9.49755641,0,2.31e-06,3815.947885,0.023224817000000002
"mp-300764920, VF5, LiVF5, mp-766786, mp-764920",2.4631238952020897,2.0,0.03706411916666763,11.333333333333336,1.0,2.0,0.25,13.333333333333332,1.8333333333333333,3.670876333333333,271.29999999999995,0.0,0.0,0.0,0.0,0.3999604199999999,1.8979166666666665,1.6854166666666663,-0.5322916666666667,0.4166666666666667,159.625,0.362547428125,0.35416666666666663,12.833333333333332,0.06098645678612868,1.0,0.9343253085392534,0.905394129410126,0.03118486049587899,2.23606797749979,0.007634444371953576,0.034599087813104765,0.6708523470000001,1.8979166669999998,0.060986457,0.0,11.33333333,3.6708763330000003,12.16112633,0,0.0,7751.823978,0.034599088
"mp-300764931, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-763496, mp-764931",3.534262084854018,5.0,0.0263605995833327,12.166666666666664,3.0,5.0,0.2,4.020564422018995,1.506938684064771,2.9152460314073263,45.8090162563045,0.0,0.0,0.0,0.0,0.4634624117555101,1.124222222222222,1.0161959201591728,-0.5145922276944443,0.16666666666666666,25.499287329668398,0.33297065703155554,0.3458888888888889,4.521416799692681,0.08426821517473568,5.333333333333333,0.4851866807203816,0.4851866807203816,0.002055031525865603,2.0000000000000004,0.0015174236134916546,0.0060510949778825075,0.995110443,1.124222222,0.084268215,0.0,12.16666667,2.915246031,5.051448067,0,0.04066049,2480.288825,0.006051095
"mp-300764942, Mn2Co5O12, Li4Mn2Co5O12, mp-771625, mp-774397",5.026977155197367,3.0,0.1056381992105262,14.789473684210524,2.0,3.0,0.7894736842105262,20.02768167414784,1.8284371790405467,3.978715165573573,334.64651383407363,0.0,0.0,0.0,0.0,0.3771367713547736,1.9203508771929825,1.7298667657923956,-0.3557924984877193,0.21052631578947367,180.86449656802682,0.4976544806259649,0.6035087719298246,18.008513427358253,0.096421885940391,5.157894736842105,0.4420787014671399,0.41279029306300186,0.012257133073809448,1.8711988246980191,0.0074543483762919685,0.0262376353112284,1.3840896440000001,1.920350877,0.096421886,0.0,14.78947368,3.978715166,10.46552395,0,0.13584168800000002,3915.539837,0.026237635
"mp-300765001, Mn3TeO8, Li2Mn3TeO8, mp-771471, mp-765001",4.826227906357966,3.0,0.006679224635416148,15.916666666666664,1.0,3.0,0.6944444444444443,13.054077930565755,0.7827223779780763,1.4542089830870562,236.852382922985,0.0,0.0,0.0,0.0,0.8320070257205917,1.6075,1.2627705064071824,-0.5721136653888887,0.2222222222222222,156.50955711559126,0.5314991643802778,0.37083333333333335,20.78999195363237,0.08295979350808272,5.833333333333332,0.4679453175440205,0.4152301707937116,0.017688901734944782,2.6404965862924765,0.031971909750928125,0.12204731472183193,1.281609336,1.6075,0.082959794,0.0,15.91666667,1.454208983,11.67803708,1,2.58e-05,4133.560337,0.122047315
"mp-300765014, Na2Mn(PO3)5, Na2LiMn(PO3)5, mp-567904, mp-765014",2.604202901665789,4.0,0.0,10.521739130434783,1.0,4.0,0.05434782608695652,2.037609519016065,1.7517207311237633,3.455327190027402,22.510260735368906,0.021739130434782608,0.03765327842541038,0.0,0.0,0.5791309631862853,1.2403260869565216,1.6184508969275513,-0.7469613407554347,0.21739130434782608,16.83561876404434,0.4152677879836956,0.40869565217391296,6.953013721471004,0.07275567514586649,4.956521739130435,0.5471649097581388,0.5410739782670368,0.003147931148829627,2.1157434887993807,0.0035423594295017234,0.013752426722236486,0.743002515,1.2403260870000001,0.072755675,0.0,10.52173913,3.45532719,5.3888847129999995,0,3.37e-06,3033.8599719999997,0.013752427
"mp-300765024, VF5, LiVF5, mp-766781, mp-765024",2.562622598747471,2.0,0.006774371250000577,11.333333333333336,1.0,2.0,0.25,13.333333333333332,1.8333333333333333,3.670876333333333,271.29999999999995,0.0,0.0,0.0,0.0,0.3999604199999999,1.8979166666666665,1.6854166666666663,-0.5322916666666667,0.4166666666666667,159.625,0.362547428125,0.35416666666666663,12.833333333333332,0.06345002485749776,1.0,0.9316723576792438,0.9015724940105384,0.01622229161943354,2.23606797749979,0.003971420137362499,0.017998364698304358,0.6979516490000001,1.8979166669999998,0.063450025,0.0,11.33333333,3.6708763330000003,12.16112633,0,0.0,7751.823978,0.017998365
"mp-300765030, Mn3Cr5O16, Li4Mn3Cr5O16, mp-773259, mp-771517",4.339770352330364,3.0,0.0768789346875014,13.458333333333336,2.0,3.0,0.5555555555555556,13.63093794042811,0.9720237892734828,1.8313156629125065,226.86192855926632,0.0,0.0,0.0,0.0,0.3585624865011342,2.0451388888888893,1.7529542634339772,-0.3948994252875001,0.2222222222222222,172.49198142930416,0.5167729582086111,0.5083333333333334,16.214503015038463,0.09213378867551572,5.583333333333332,0.4183491264833757,0.38595498535264494,0.008361317825393193,2.3078970706877047,0.005134942509580223,0.01984770787390005,1.203499986,2.045138889,0.09213378900000001,0.0,13.45833333,1.831315663,9.455347708,0,1.29e-05,4132.948020000001,0.019847708000000002
"mp-300765033, Mn5Fe3O16, Li4Mn5Fe3O16, mp-773198, mp-772481",4.38617091507129,3.0,0.09795537846354296,13.791666666666664,2.0,3.0,0.5972222222222222,11.008204011352422,0.9539958200596887,1.9472342827823943,182.74946943902992,0.0,0.0,0.0,0.0,0.34451062074664723,1.5208333333333333,1.0482535630311054,-0.3928879310347221,0.2222222222222222,116.67279554007357,0.5208807940513889,0.5144444444444445,15.220080445432348,0.09079421322830447,5.75,0.4462461064458958,0.4098242894552531,0.009589091371792265,2.5372228912730552,0.0065068642012626465,0.019559132938108185,1.2153764040000001,1.5208333330000001,0.09079421300000001,0.0,13.79166667,1.947234283,9.697439236000001,0,0.087965819,4132.938198,0.019559133
"mp-300765046, V2OF7, LiV2OF7, mp-765500, mp-764204",2.82141996519444,3.0,0.07887930925000043,11.7,1.0,3.0,0.20000000000000004,15.084944665313015,2.2992752481307384,4.9475122693268725,331.46495272954576,0.0,0.0,0.0,0.0,0.6623718421354139,1.5001666666666666,1.98081180047194,-0.35725,0.26666666666666666,196.131264944906,0.2795945695833333,0.2833333333333334,19.21151275205111,0.0677279343027476,1.6,0.8662734401337312,0.8469958912881234,0.036934156970973,2.4979991993593598,0.01424253132155338,0.04610842872000937,0.76911197,1.5001666669999998,0.067727934,0.0,11.7,4.947512269,8.36237408,0,0.0,4961.038231,0.046108429000000006
"mp-300765048, V2OF5, LiV2OF5, mp-764357, mp-765048",3.6225092509608094,3.0,0.042456365000000496,12.375,1.0,3.0,0.25,18.856180831641268,2.210297868312474,4.870423740971369,418.8810944465293,0.0,0.0,0.0,0.0,0.8633299558832063,1.8539583333333327,2.4903344578199844,-0.34010416666666665,0.25,248.01079788601047,0.2769837263541666,0.3541666666666667,24.63532637404172,0.08198359556384067,2.0,0.8781723484820478,0.7985718002230481,0.017471619297305254,2.6457513110645907,0.007603424730875358,0.02325563552654664,0.984709318,1.853958333,0.08198359599999999,0.0,12.375,4.870423741000001,8.869767332999999,0,0.0,4651.163742,0.023255636
"mp-300765055, Mn2F7, LiMn2F7, mp-765941, mp-766857",2.9813264396418515,2.0,0.065245233935185,12.555555555555555,1.0,2.0,0.5555555555555556,13.333333333333332,0.7222222222222223,1.2840406888888891,226.3244444444444,0.0,0.0,0.0,0.0,0.6636217561111111,1.5336111111111108,1.3352777777777778,-0.4943151341000001,0.3888888888888889,147.97222222222226,0.3550614318433333,0.4944444444444445,18.277777777777786,0.06653316852836391,2.2222222222222223,0.903241644807694,0.8822000002835353,0.02381867500684744,4.15739709641549,0.002516711908284009,0.025163914107134974,0.8107930529999999,1.533611111,0.066533169,0.0,12.55555556,1.284040689,13.49249513,0,3.45e-05,7235.315854,0.025163914
"mp-300765102, Ti(PO3)4, LiTi(PO3)4, mp-766396, mp-765102",2.7105395229244493,3.0,0.03890289161764837,10.470588235294116,1.0,3.0,0.0392156862745098,2.659158981672892,1.7772971284117116,3.4628702337760573,59.60075190017751,0.0,0.0,0.0,0.0,0.5248722185904282,1.7833333333333332,1.8444707941772505,-1.0743323996235294,0.3137254901960784,30.83164439403102,0.5989869396078431,0.5098039215686274,4.623128589454637,0.07628634647130345,5.0,0.5246682694125067,0.5246682694125067,0.002893707023492652,1.6803361008336115,0.0013095395965743075,0.0075200710034443174,0.775271423,1.783333333,0.07628634599999999,0.0,10.47058824,3.462870234,7.132447999999999,0,4.42e-07,4377.193310000001,0.007520071
"mp-300765110, VFe(P2O7)2, LiVFe(P2O7)2, mp-767722, mp-765110",2.902219593362424,4.0,0.01638478679166511,11.05,2.0,4.0,0.11250000000000004,3.662905267680288,1.7921268788788365,3.4958906553511886,46.02542687200197,0.0,0.0,0.0,0.0,0.5282748096649884,1.406875,1.3682293473226628,-0.7311369047600002,0.225,26.847293159646483,0.43785569375,0.39225,4.519471761168554,0.07687973887639245,5.1,0.5233144415247633,0.5208094811649658,0.00549665909613091,1.7291616465790582,0.0032532997933378237,0.01768628245277792,0.8245368240000001,1.406875,0.076879739,0.0,11.05,3.495890655,5.68341435,0,0.026383285,3255.3654890000003,0.017686282
"mp-300765113, V(CO3)2, LiV(CO3)2, mp-762253, mp-763116",2.4382922674118,3.0,0.06529351249999849,9.222222222222221,1.0,3.0,0.1111111111111111,7.294698076509737,1.6736479300288891,3.2992156076167314,368.543942394926,0.0,0.0,0.0,0.0,0.2860750371620148,9.541481481481481,11.73653580501214,-0.32333333333333325,0.2962962962962963,345.1085642191362,0.8317831444444445,0.6196296296296296,14.334146785224318,0.07730124355245767,5.111111111111111,0.5549319343117898,0.5493348361341838,0.002609443411079295,1.6629588385661962,0.0015937318792338493,0.005963118517748718,0.6919232790000001,9.541481481,0.077301244,0.0,9.222222222000001,3.299215608,6.3318259260000005,0,0.0,4132.765855,0.005963119
"mp-300765133, VCr(P2O7)2, LiVCr(P2O7)2, mp-767779, mp-767608",2.9040773575673264,4.0,0.0261502272499996,10.95,2.0,4.0,0.1,3.536594407053204,1.8129309832423293,3.536437559602789,44.74226099282423,0.0,0.0,0.0,0.0,0.5153415777943786,1.49675,1.3294794799093368,-0.7313869047600001,0.225,30.40634586315824,0.43786705575,0.38875,4.519471761168554,0.07758572988158932,5.1,0.5258340812696027,0.5129800044793542,0.00525921402891575,1.7291616465790582,0.0022957681494366142,0.01209027259542794,0.824578198,1.49675,0.07758573,0.0,10.95,3.53643756,5.6353031,0,0.0,3255.369433,0.012090273
"mp-300765157, VF3, LiV2F6, mp-765007, mp-559701",3.267198597227244,2.0,0.0020287118749999773,12.5,1.0,2.0,0.375,20.0,0.5,0.7567136999999997,428.17,0.0,0.0,0.0,0.0,0.8069274124999999,2.783125,2.591875,-0.4790625000000001,0.375,252.8125,0.3262926853125,0.53125,23.0,0.07291506901883056,1.5,0.9735519472871124,0.8838456430982516,0.026432572800914204,2.598076211353316,0.007954071151285179,0.031024857921262142,0.884633095,2.783125,0.072915069,0.0,12.5,0.7567136999999999,13.492088699999998,0,0.0,6977.333825,0.031024858
"mp-300765263, VF5, LiVF5, mp-765273, mp-765263",2.513004708780977,2.0,0.006696910833333902,11.333333333333336,1.0,2.0,0.25,13.333333333333332,1.8333333333333333,3.670876333333333,271.29999999999995,0.0,0.0,0.0,0.0,0.3999604199999999,1.8979166666666665,1.6854166666666663,-0.5322916666666667,0.4166666666666667,159.625,0.362547428125,0.35416666666666663,12.833333333333332,0.062221495789936514,1.0,0.9329953279207448,0.9034782624074332,0.007954096566302846,2.23606797749979,0.0019472624471932696,0.008824938806694195,0.684437802,1.8979166669999998,0.062221495999999994,0.0,11.33333333,3.6708763330000003,12.16112633,0,0.0,7751.823978,0.008824939
"mp-300765266, Mn2F7, LiMn2F7, mp-765269, mp-765266",3.108787233167764,2.0,0.061288374212962175,12.555555555555555,1.0,2.0,0.5555555555555556,13.333333333333332,0.7222222222222223,1.2840406888888891,226.3244444444444,0.0,0.0,0.0,0.0,0.6636217561111111,1.5336111111111108,1.3352777777777778,-0.4943151341000001,0.3888888888888889,147.97222222222226,0.3550614318433333,0.4944444444444445,18.277777777777786,0.06937766430167389,2.2222222222222223,0.9320167886223952,0.8771636911958874,0.01241849798594258,4.15739709641549,0.001312154507135169,0.013119874072258442,0.8454569279999999,1.533611111,0.069377664,0.0,12.55555556,1.284040689,13.49249513,0,3.45e-05,7235.315854,0.013119873999999998
"mp-300765272, V2OF5, LiV2OF5, mp-764744, mp-764220",3.2924659349000573,3.0,0.0011231750000000318,12.375,1.0,3.0,0.25,18.856180831641268,2.210297868312474,4.870423740971369,418.8810944465293,0.0,0.0,0.0,0.0,0.8633299558832063,1.8539583333333327,2.4903344578199844,-0.34010416666666665,0.25,248.01079788601047,0.2769837263541666,0.3541666666666667,24.63532637404172,0.07451414942362809,2.0,0.8892719480439301,0.8169237287888343,0.04763939085759066,2.6457513110645907,0.020732052161090184,0.06341051116319263,0.894993404,1.853958333,0.074514149,0.0,12.375,4.870423741000001,8.869767332999999,0,0.0,4651.163742,0.063410511
"mp-300765286, Sn(PO3)4, LiSn(PO3)4, mp-757495, mp-765286",3.4386378169798566,3.0,0.04334073676470673,12.117647058823529,0.0,3.0,0.19607843137254904,1.4536276857137755,1.1620025403944358,1.96416936493244,43.57123622199754,0.0,0.0,0.0,0.0,0.6178643537917062,1.6460784313725492,1.9237473243078524,-1.2352147525647061,0.3137254901960784,19.422618126467448,0.5980489521568627,0.5166666666666667,3.730337403942311,0.08100255647139143,5.176470588235294,0.4961993567669761,0.4961993567669761,0.002904227464116444,1.8225803982152549,0.0008560622322247865,0.005122594091988546,0.9526928440000001,1.6460784309999998,0.08100255599999999,0.0,12.11764706,1.964169365,8.521526431,0,0.0,4377.37626,0.005122594
"mp-300765295, V6F13, LiV6F13, mp-767323, mp-765295",3.130846790088344,2.0,0.042641875789474426,13.421052631578947,1.0,2.0,0.4736842105263158,25.26315789473684,0.5526315789473681,1.5439410105263158,552.0147368421052,0.0,0.0,0.0,0.0,1.1282171434210526,3.4819736842105264,3.3075,-0.4370394736842106,0.34210526315789475,326.38157894736844,0.2976705199342105,0.6710526315789473,31.02631578947368,0.06482362026732677,1.8947368421052635,0.9498237195063786,0.8945988433241372,0.009442079554368037,2.7889771156824774,0.0031962071048685504,0.01161347469509551,0.844414612,3.4819736839999997,0.06482362,0.0,13.42105263,1.543941011,14.54284846,0,0.0,6365.894231,0.011613475
"mp-300765312, VFeP2(HO5)2, LiVFeP2(HO5)2, mp-765969, mp-765318",3.0960643667778083,5.0,0.053185736210938465,10.0625,2.0,5.0,0.1125,4.85759714262103,1.6116761461286195,3.2204223784654222,87.03131802546713,0.0,0.0,0.0,0.0,0.4369694689362983,0.933875,0.8461447866647882,-0.52525595238,0.175,51.01625362568286,0.3349538535625,0.3835,7.987392409291033,0.09019636926112733,4.625,0.49773210811807395,0.4940585405939954,0.007776617716007816,1.8328597873268968,0.005787747168631041,0.02593723792318326,0.880908556,0.933875,0.090196369,0.0,10.0625,3.2204223780000003,4.1342988,0,0.026383285,2790.501576,0.025937237999999998
"mp-300765321, VF5, LiVF5, mp-764959, mp-767609",2.5454709542219245,2.0,0.00977630583333422,11.333333333333336,1.0,2.0,0.25,13.333333333333332,1.8333333333333333,3.670876333333333,271.29999999999995,0.0,0.0,0.0,0.0,0.3999604199999999,1.8979166666666665,1.6854166666666663,-0.5322916666666667,0.4166666666666667,159.625,0.362547428125,0.35416666666666663,12.833333333333332,0.06302535355707889,1.0,0.9321296748951801,0.9022312697487576,0.016113715749002104,2.23606797749979,0.003944839404604217,0.017877901562805068,0.693280255,1.8979166669999998,0.063025354,0.0,11.33333333,3.6708763330000003,12.16112633,0,0.0,7751.823978,0.017877902
"mp-300765322, MnCr3O8, Li2MnCr3O8, mp-764180, mp-775608",4.267823609300882,3.0,0.09107836979166528,13.416666666666664,2.0,3.0,0.5555555555555555,16.996731711975947,1.7109848438260549,3.5499212715001964,292.1530120829422,0.0,0.0,0.0,0.0,0.6694234721637211,2.1575,2.2193850291032002,-0.3954885057472221,0.2222222222222222,221.5400291283109,0.5147001036205555,0.5111111111111112,21.242682109608392,0.09099959736052506,5.5,0.4258411547398661,0.3910537983330128,0.007933961333321408,2.179449471770337,0.004558730508412162,0.01960337733874392,1.185004445,2.1575,0.09099959699999999,0.0,13.41666667,3.5499212719999997,9.414487361,0,8.61e-06,4132.946357,0.019603376999999998
"mp-300765329, VF5, LiVF5, mp-765218, mp-765329",2.6560555934396426,2.0,0.012845445416666657,11.333333333333336,1.0,2.0,0.25,13.333333333333332,1.8333333333333333,3.670876333333333,271.29999999999995,0.0,0.0,0.0,0.0,0.3999604199999999,1.8979166666666665,1.6854166666666663,-0.5322916666666667,0.4166666666666667,159.625,0.362547428125,0.35416666666666663,12.833333333333332,0.06576340718645493,1.0,0.9291811378463256,0.8979838357940799,0.008406877472957822,2.23606797749979,0.0020581088832386358,0.009327291746561377,0.723398905,1.8979166669999998,0.065763407,0.0,11.33333333,3.6708763330000003,12.16112633,0,0.0,7751.823978,0.009327292
"mp-300765367, VF4, LiVF4, mp-765216, mp-765367",2.6487006465774603,2.0,0.020206476499999404,11.8,1.0,2.0,0.30000000000000004,16.0,1.2999999999999998,2.50521128,334.048,0.0,0.0,0.0,0.0,0.5627472169999999,2.252,2.048,-0.511,0.4,196.9,0.348045531,0.425,16.900000000000002,0.06283072184307792,1.2,0.9193676004899004,0.9014839558489685,0.009427323982160564,2.4000000000000004,0.002532582351743363,0.010693615158032244,0.7195979790000001,2.252,0.062830722,0.0,11.8,2.50521128,12.69351128,0,0.0,7442.027917,0.010693615
"mp-300765368, VF5, LiVF5, mp-558797, mp-765368",2.5919655108484414,2.0,0.0,11.333333333333336,1.0,2.0,0.25,13.333333333333332,1.8333333333333333,3.670876333333333,271.29999999999995,0.0,0.0,0.0,0.0,0.3999604199999999,1.8979166666666665,1.6854166666666663,-0.5322916666666667,0.4166666666666667,159.625,0.362547428125,0.35416666666666663,12.833333333333332,0.06417654951356998,1.0,0.9308899826218848,0.9004454651386402,0.008204021225179428,2.23606797749979,0.0020084471334491177,0.009102226089100792,0.705943436,1.8979166669999998,0.06417655,0.0,11.33333333,3.6708763330000003,12.16112633,0,0.0,7751.823978,0.009102226
