,density,nelements,energysStab,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,BCCenergy_p wstd,AtomicVolum wmean,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,MeltingT wmean,MeltingT wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,SpaceGroupNumber wstd,Crystal System,meanbv,meanValenceOcc,Hall Number,ionicitymean,NNdiststd,oct,q4,q6,tet,lin,bent,sq_pyr,numberDensity,ShannonRadii,avgIonicRadVol,SpaceGroup,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,negativeoxdensity,nsites,Unit Cell Mass,energy,total_magnetization,Electronegativity wmean,IsNonm wmean,phi wmean,VegardVolume,bcc,volumeshannonflex,strainlatticemean,AtomicWeigh wmean,BCCvolume_padiff wstd,Polarizability wstd,symmetry ops,strainlatticestd,q2
"mp-300765329, VF5, LiVF5, mp-765218, mp-765329",2.6560555934396426,2.0,0.012845445416666657,11.333333333333336,5.21749194749951,1.0,0.0,2.0,0.25,13.333333333333332,3.670876333333333,271.29999999999995,1.1991528608333333,0.0,0.0,0.0,0.0,0.3840833333333333,0.3999604199999999,7751.823977905332,7749.516494868502,1.8979166666666665,1.6854166666666663,-0.5322916666666667,204.2083333333333,159.625,0.362547428125,0.0,0.0,12.833333333333332,1.0,-0.02105688785109061,6315.333333333332,81.0,0.29375,0.010681280265131859,0.035894837001751084,0.22180232409582432,0.2554097503292296,-0.9638376145025548,2.3700547753016283,2.3700547753016283,0.43920003853113904,0.06576340718645493,0.7831925431311866,0.8979838357940799,14.0,0.6952090544042165,0.04658474953124562,0.17019588249974113,0.3146394916442285,0.7713229669562142,0.7233989045723752,0.010960567864409158,0.9372909813433364,0.326820287004448,0.20649860317539973,1.0834494569769242,0.05480283932204578,48.0,1167.468128,-251.08288818,0.0,1.794166666666667,0.4166666666666667,0.35416666666666663,0.8192167424131808,-0.1661634354788504,0.0,-0.0029618051123622515,12.161126333333332,0.5322916666666667,0.8012499999999998,4.0,63.59023553509278,0.08055163265829625
"mp-300765367, VF4, LiVF4, mp-765216, mp-765367",2.6487006465774603,2.0,0.020206476499999404,11.8,5.6000000000000005,1.0,0.0,2.0,0.30000000000000004,16.0,2.50521128,334.048,1.280287186,0.0,0.0,0.0,0.0,0.3785,0.5627472169999999,7442.027916753537,7439.258937109342,2.252,2.048,-0.511,239.7,196.9,0.348045531,0.0,0.0,16.900000000000002,3.0,-0.03384473816996554,6023.4,292.0,0.5529411764705883,0.011521019690935995,0.19331451901452126,0.2658621058885754,0.31961431269215873,-0.598798383529225,3.47082980319641,3.47082980319641,0.3677884529888006,0.06283072184307792,0.8401347695771364,0.9014839558489685,62.0,0.7116882703147251,0.06000000000000001,0.1911899025378308,0.3293084652390635,0.8072832215836405,0.7195979793752695,0.012566144368615586,0.9503943968616548,0.36713425672833977,0.21612588340497546,1.1339615252258248,0.050264577474462335,40.0,1015.4809024,-224.71048698,8.0000004,1.755,0.4,0.425,0.8145040807097261,-0.007360732464119844,0.0,2.190840101926976e-14,12.69351128,0.511,1.0172,8.0,52.90630067417189,0.1199191409953826
"mp-300765368, VF5, LiVF5, mp-558797, mp-765368",2.5919655108484414,2.0,0.0,11.333333333333336,5.21749194749951,1.0,0.0,2.0,0.25,13.333333333333332,3.670876333333333,271.29999999999995,1.1991528608333333,0.0,0.0,0.0,0.0,0.3840833333333333,0.3999604199999999,7751.823977905332,7749.516494868502,1.8979166666666665,1.6854166666666663,-0.5322916666666667,204.2083333333333,159.625,0.362547428125,0.0,0.0,12.833333333333332,3.0,-0.02105688785109061,6315.333333333332,292.0,2.0142857142857147,0.011179213583024676,-0.27266657061859995,0.2309033958403793,0.3149706580234271,-0.8029314282926497,2.453361705976618,2.453361705976618,0.3314237123226452,0.06417654951356998,0.7884240630780701,0.9004454651386402,62.0,0.689571714523083,0.04658474953124562,0.16881579110141673,0.31208812994491114,0.7650684314387174,0.7059434357730991,0.010696091585594996,0.9296906375390088,0.3241701531688457,0.20482413877695105,1.0746639372914206,0.05348045792797498,48.0,1167.468128,-251.69946956,0.0,1.794166666666667,0.4166666666666667,0.35416666666666663,0.8184046377808576,-0.10994801356391153,0.0,-3.197442310920452e-14,12.161126333333332,0.5322916666666667,0.8012499999999998,8.0,70.07763732332455,0.11219830133839193
"mp-300765375, V4O7F5, Li3V4O7F5, mp-764254, mp-765375",3.2394616672754166,3.0,0.008302931249999368,12.0625,6.32918586786642,1.0,0.0,3.0,0.25,18.856180831641268,2.985982723841414,418.1821987637055,0.9375474918477964,0.0,0.0,0.0,0.0,0.2604583333333333,0.8107321473603124,4650.183387394848,3419.6371536410484,1.8503125,2.492339604814955,-0.3919270833333333,195.48125,247.69512336867882,0.42562190005208334,0.0,0.0,24.646687432368857,2.0,-0.08885120069895093,22040.75,1.0,0.8457894736842105,0.008478831139932008,0.0013167370400643946,0.2978531051633605,0.2540040140453088,-1.0258208087148444,2.214042226926876,2.214042226926876,0.2261239610428031,0.07599100036796623,0.5298659662249932,0.6491690750982145,1.0,0.5831491092730564,0.14574029770451274,0.4062200633471936,0.2269797012924665,1.167354154724635,0.8896831527277879,0.01899775009199156,0.7134362532418299,0.6246414527767691,0.28088329341674434,1.6397401337952895,0.056993250275974676,16.0,410.75381600000003,-107.48513944,1.0000002000000001,1.0520833333333333,0.25,0.3541666666666667,1.0288631151202248,-0.04882224932343126,0.0,-0.10590637795871356,8.557371166666668,0.3170722371990814,1.3395712904461263,1.0,27.91304858413532,0.11422573468186464
"mp-300765380, V5F11, LiV5F11, mp-765348, mp-765380",3.091706124116077,2.0,0.07528438312500008,13.375,6.489173676208705,1.0,0.0,2.0,0.46875,25.0,1.4289082749999995,545.8225,1.5541155334375,0.0,0.0,0.0,0.0,0.35965625,1.1121526568749998,6396.466210366234,6392.1396796721765,3.44703125,3.27171875,-0.439140625,359.484375,322.703125,0.299101628203125,0.0,0.0,30.625,1.0,0.07508768413862363,5155.625,81.0,0.8294117647058824,0.010971429842551408,0.4103958523749473,0.24391564021666184,0.2936827448071909,-0.8812095171749459,3.830532680766931,3.830532680766931,0.7687595628797914,0.06424531461582167,0.6908893361600482,0.8956450244938168,14.0,0.5667005886728547,0.04345428801032615,0.19083123695044474,0.2836521225203582,0.6953589823785349,0.8340097534474049,0.020076660817444268,0.7296880740220235,0.3664455256704171,0.1861615234060392,0.9767455970292892,0.044168653798377394,64.0,1854.7597408,-401.43829444,55.9999983,1.6228125,0.34375,0.6640625,0.8128630224692182,-0.06008087866781785,0.0,-0.020084843166793338,14.490310475,0.439140625,1.74603125,4.0,75.53028633655741,0.12063501923000555
"mp-300765441, Mn5O3F5, LiMn5O3F5, mp-767195, mp-765441",3.7401034214408635,3.0,0.09641979307692328,14.923076923076925,7.9755543666645075,1.0,0.0,3.0,0.6410256410256411,21.757131728816844,7.514576641634016,410.60916425783546,1.453617543094101,0.0,0.0,0.0,0.0,0.2376666666666667,1.4031318588338202,3816.5563553445945,2938.056757158339,1.70474358974359,2.3057022687253577,-0.2974469496025641,205.81794871794875,267.5978591363031,0.30749903780000004,3.9759062776282047e-05,5.622780580546137e-05,37.3516966671994,5.0,-0.13743869012708534,13406.0,450.0,1.2518181818181815,0.014148448819176597,0.5044050621301275,0.20500883017908367,0.28595979072220434,-0.993626772987328,5.015004682526935,5.015004682526935,0.8111321791174466,0.07010254190149093,0.6392853532775252,0.7485599743684493,160.0,0.8787544383246573,0.33888333877577165,0.3743526372313089,0.2367934935150305,1.2178263822382889,1.0153786372129818,0.02696251611595805,0.9686669566182424,0.60054535921024,0.29302768458778383,1.710636645159235,0.04314002578553288,13.0,417.68044100000003,-89.56891964,24.000001100000002,0.9735897435897436,0.20512820512820515,0.5705128205128206,1.1843227796382632,-0.0535739618068234,36.86654568462088,-0.16281909518606655,10.709754897435898,0.21897949601086306,1.6102349137059335,6.0,26.08491140813003,0.12488305529087128
"mp-300765448, CoPO4, LiCoPO4, mp-767020, mp-765448",2.8937264901810598,3.0,0.0677876904166661,12.333333333333336,7.0395706939809575,1.0,0.0,3.0,0.3888888888888888,13.730429394524586,2.4203050312401047,215.91449224858195,0.42400731758427396,0.0,0.0,0.0,0.0,0.27011111111111114,0.3515130098797233,4133.777702692075,5841.423667713297,1.9788888888888885,1.3053233836113058,-0.8508465608444444,128.02777777777774,118.02039397943784,0.5558853665277778,0.08602617777777777,0.12165938733245228,13.641802132859821,1.0,0.15035145716864098,30370.83333333333,21.0,0.4683333333333333,0.009520920261421288,-0.377064397972189,0.23292082176917114,0.28669314675890617,-0.343497421938924,2.6853784592038537,2.6853784592038537,0.30412329136728394,0.06793728575102803,0.6191657965883327,0.5910915721967678,7.0,0.23810166223142584,0.06364688465216445,0.15128220967067102,0.09699013767920588,0.5675519697489356,0.8132508761316798,0.02264576191700934,0.23045901233487845,0.09938266032104914,0.047093202567414526,0.3901406449070109,0.04529152383401868,24.0,615.618228,-160.09793585,15.999999599999999,0.9905555555555554,0.2777777777777777,0.5916666666666667,0.8567715114827895,-0.02526450698320252,202.71263350245545,-0.019950392750861152,8.550253166666666,0.6309503696443203,0.321916751756923,2.0,37.42560039394859,0.1238614227671936
"mp-300765461, Mn5Co(PO4)6, Li4Mn5Co(PO4)6, mp-772281, mp-765461",3.407917068286217,4.0,0.06280483409722137,12.055555555555555,6.471924170533506,2.0,0.0,4.0,0.2222222222222222,6.48221391364264,3.311678764568116,106.2919233467435,0.7115684337614854,0.0,0.0,0.0,0.0,0.2045972222222222,0.5374222162926052,3100.3755285392817,5366.137615244356,1.3699305555555554,1.1705042106118992,-0.6441274972618055,87.375,71.61520207476815,0.4186449941784722,0.010764040301724127,0.01861900518636448,11.407832737305787,5.0,0.09438544937533036,30400.305555555562,433.0,0.5754166666666666,0.017933511727833633,-0.6066339891849543,0.2492604654555161,0.2537097158076518,-0.7588098461569986,2.309052485619321,2.309052485619321,0.0948890468298977,0.08177820458674015,0.5279584656289018,0.4972172886593152,146.0,0.24430312185663244,0.06429835387654216,0.1927760467862984,0.09013088097132736,0.6933041104548038,0.95688705400561,0.027259401528913384,0.22961605325719764,0.12081842210009006,0.04376271584644068,0.4738281288636732,0.05451880305782677,36.0,903.451592,-260.98775764,20.000003399999997,0.7314583333333333,0.2083333333333333,0.4211805555555556,1.1488392636003215,-0.19412311278304684,353.7471359142372,-0.296670655540422,6.273969388888887,0.6529733086934137,0.3998225416541879,3.0,46.631682405727204,0.10691300292455763
"mp-300765498, VOF3, LiVOF3, mp-764241, mp-765498",2.461177058553877,3.0,0.029157247499999706,11.6,5.713142742834281,1.0,0.0,3.0,0.20000000000000004,15.084944665313015,3.613711023981724,330.9753032156125,0.9395252673087572,0.0,0.0,0.0,0.0,0.2586,0.6097615438262745,4960.724517779746,4639.237693400726,1.499,1.981105920102877,-0.3738333333333334,159.88666666666668,195.85611476001685,0.3271587851666667,0.0,0.0,19.09438544587271,3.0,-0.05022173796455887,13545.8,143.0,0.6578571428571429,0.0132525266161968,-0.05847797786708135,0.22209583106212344,0.2377138130320645,-0.8748250334056953,2.7368636612070825,2.7368636612070825,0.30055269512454497,0.0597951478162478,0.7788919063715856,0.8235900688262279,29.0,0.7208050498259377,0.12649110640673514,0.34910402380087474,0.19452926378658567,1.000461904759465,0.6732243438261968,0.01195902956324956,0.9449016074054846,0.5639512383779831,0.2407264612966707,1.4053126302140493,0.04783611825299824,20.0,495.7444384,-117.62998452,0.0,1.134,0.26666666666666666,0.2833333333333334,0.8374282033876163,-0.09441598061866988,40.67482663039054,-1.1250259982868252e-14,8.262407306666667,0.3132055590538301,1.0548937934956089,4.0,35.461798188297024,0.13014009576612204
"mp-300765519, CoO2, Li(CoO2)2, mp-540000, mp-774082",4.774135071762188,2.0,0.06079112666666475,14.333333333333336,8.956685895029603,1.0,0.0,2.0,1.1666666666666663,30.0,4.489065833333333,503.3,0.0011087100000000127,0.0,0.0,0.0,0.0,0.37616666666666665,0.34343055833333325,6199.231698943652,6195.566412049281,2.773333333333333,2.6266666666666665,-0.5591666666666666,312.93333333333334,276.4,0.7823971941666666,0.2580785333333333,0.2580785333333333,28.33333333333333,3.0,-0.3937728196101746,29861.33333333333,343.0,0.4963636363636363,0.013751817652781018,0.7044153575597187,0.2875914346790011,0.3616819717548088,-0.8071778602559996,5.151540296316287,5.151540296316287,1.0667414715795176,0.0948528049129029,0.4048445666822161,0.4100711707615088,74.0,0.4457284253618071,0.07856742013183861,0.2499518902772692,0.26898574877635417,0.799213778532713,1.3195725039753188,0.0316176016376343,0.4050390755372321,0.10206952701987504,0.33286502082897484,0.5493871849537464,0.0632352032752686,12.0,363.72798,-67.73354027,-7.400000000000001e-06,1.4599999999999995,0.3333333333333333,0.8499999999999999,1.2165493462072776,-0.006889595663082043,158.71566378354368,-0.3416190783963389,15.155332499999998,0.6241666666666665,0.9826666666666668,8.0,26.36188625728317,0.06908869065134006
"mp-300765522, Ti3Co3(TeO8)2, Li4Ti3Co3(TeO8)2, mp-761356, mp-765522",4.730294098078833,4.0,0.06757182010416507,15.791666666666664,13.047921822607956,2.0,1.0,4.0,0.4895833333333333,8.52386356061616,2.046717155281024,171.44587758523744,0.6435851709177982,0.0,0.0,0.0,0.0,0.18673958333333326,0.4973123109124639,3100.301714320847,5366.180021428803,1.3471875,0.7226038813607624,-0.4197048611104166,140.095,92.41589163335972,0.3959353921702083,0.048390429166666665,0.08381305572135954,7.151267370193902,2.0,0.051462390022684566,29975.66666666667,1.0,0.5742857142857142,0.008762710462349997,0.4646828947196777,0.23830363126754106,0.2908173154929243,-0.9024526834940424,3.640887691609066,3.640887691609066,0.7685675503631368,0.08221301072166695,0.33788105990222755,0.4325489608146862,8.0,0.7281848330441432,0.050287320687361935,1.4257965318114092,0.2035554481833532,5.429472766509937,1.2600982246738162,0.020553252680416738,0.8220231959053537,1.7727808292076999,0.2518962019647321,6.698481009810159,0.06165975804125023,24.0,831.5909849999997,-164.09484882,10.9950662,0.7239583333333333,0.16666666666666666,0.278125,0.965500745062135,-0.07272439487341588,281.3733678799066,-0.114782234922511,8.66240609375,0.4966680803497629,0.5430294827145412,1.0,35.12655140136374,0.08162055714325785
"mp-300765528, VOF3, LiVOF3, mp-781081, mp-765230",2.8294490309296565,3.0,0.02181721649999968,11.6,5.713142742834281,1.0,0.0,3.0,0.20000000000000004,15.084944665313015,3.613711023981724,330.9753032156125,0.9395252673087572,0.0,0.0,0.0,0.0,0.2586,0.6097615438262745,4960.724517779746,4639.237693400726,1.499,1.981105920102877,-0.3738333333333334,159.88666666666668,195.85611476001685,0.3271587851666667,0.0,0.0,19.09438544587271,1.0,-0.05022173796455887,13545.8,6.0,0.42875,0.022314097974347788,-0.5166832728623341,0.1884614882547332,0.31016141093139143,-0.960560967253318,2.2449651891329183,2.2449651891329183,0.4604654989763158,0.06874244274907547,0.822674956744522,0.7971934172426913,4.0,0.9513657040275348,0.25298221281347033,0.460770350405241,0.25675246037881416,1.3204751334692535,0.7739605570501005,0.013748488549815096,1.2471430148597724,0.7443397726836564,0.31772654670617045,1.8548236310847583,0.054993954199260384,10.0,247.8722192,-58.88839257,0.0,1.134,0.26666666666666666,0.2833333333333334,0.9971139468753224,-0.18683981707934305,19.293498789124857,-0.3839478278166588,8.262407306666667,0.3132055590538301,1.0548937934956089,2.0,33.56822022842549,0.1266552491623075
"mp-300765530, VF4, LiVF4, mp-764923, mp-767699",2.83530144400226,2.0,0.041568720999999975,11.8,5.6000000000000005,1.0,0.0,2.0,0.30000000000000004,16.0,2.50521128,334.048,1.280287186,0.0,0.0,0.0,0.0,0.3785,0.5627472169999999,7442.027916753537,7439.258937109342,2.252,2.048,-0.511,239.7,196.9,0.348045531,0.0,0.0,16.900000000000002,1.0,-0.03384473816996554,6023.4,81.0,0.5222222222222223,0.02208188134815055,-0.3289483930542127,0.22424474963873312,0.3689667634444601,-1.0702752496733303,3.836438062160446,3.836438062160446,0.5210815979109529,0.06725714232734202,0.7536651432933739,0.8945435066058751,55.0,1.1556649070459444,0.24,0.31046101244129753,0.5347428821633492,1.310895413266593,0.7702936127040895,0.013451428465468408,1.5432844661334666,0.5961657573584994,0.35095295141646754,1.8413673448127164,0.053805713861873626,10.0,253.8702256,-55.96399930000001,2.0,1.755,0.4,0.425,0.8858343238699891,-0.1217061013905846,0.0,-2.3780819669324178e-05,12.69351128,0.511,1.0172,4.0,23.99648183921741,0.07344362481738256
"mp-300765532, V3O5F, LiV3O5F, mp-765777, mp-765532",3.9546403117236286,3.0,0.07273368555555493,13.111111111111107,6.999118110232723,1.0,0.0,3.0,0.3333333333333333,25.141574442188357,6.0783744659975945,564.4787615318897,1.009166605465796,0.0,0.0,0.0,0.0,0.25485185185185183,1.1816225864096972,4133.486262756983,4461.051954339576,2.439074074074074,3.3431325202586533,-0.3760185185185185,254.6851851851852,334.5979416835602,0.457604270462963,0.0,0.0,34.080876937653855,2.0,-0.09698617819139926,25776.555555555562,1.0,1.2295238095238097,0.01678116617093177,-0.13194907612369494,0.1658773584615042,0.2565822708613387,-0.9585172293341908,3.011192374223264,3.011192374223264,0.8700284038739922,0.0851158393976855,0.5541534034726954,0.5340401502459514,1.0,0.5215193255435903,0.19441994750646446,0.36414998142342797,0.2855588248917251,1.4686259553497076,1.083142914214917,0.02837194646589516,0.5565929974681539,0.5328788851197439,0.35337390411159764,2.0629257289005163,0.05674389293179032,9.0,251.81990319999997,-67.62846951,3.9999998,0.9655555555555556,0.22222222222222224,0.4722222222222222,1.184590501795295,-0.15468884817191808,14.771130358516665,-0.10149751430828564,9.326663081481481,0.4352752270915679,1.8355612194633564,1.0,17.730282023598694,0.11602124812908016
"mp-300765541, VF4, LiVF4, mp-765239, mp-765176",3.0454524156547014,2.0,0.05577914725,11.8,5.6000000000000005,1.0,0.0,2.0,0.30000000000000004,16.0,2.50521128,334.048,1.280287186,0.0,0.0,0.0,0.0,0.3785,0.5627472169999999,7442.027916753537,7439.258937109342,2.252,2.048,-0.511,239.7,196.9,0.348045531,0.0,0.0,16.900000000000002,3.0,-0.03384473816996554,6023.4,164.0,0.5875,0.012198758196747286,-0.029006858849782723,0.2129119530918504,0.26212316180898426,-1.0148985897818517,2.561777487344557,2.561777487344557,0.51480559786813,0.07224220444148041,0.7354069402376564,0.8867271297614605,33.0,0.7455832136810451,0.06000000000000001,0.20029553373766248,0.34499214620572005,0.8457309805498764,0.8273873483666122,0.01444844088829608,0.9956579843071076,0.3846194329757157,0.2264191183556765,1.1879677007949656,0.05779376355318432,40.0,1015.4809024,-223.28758015,8.0000002,1.755,0.4,0.425,0.8218914568244556,-0.19533638846115964,0.0,-1.3618735768735254e-14,12.69351128,0.511,1.0172,4.0,51.72601873344118,0.10269308665718406
"mp-300765552, MnCoO4, LiMnCoO4, mp-766792, mp-768015",4.411527776794975,3.0,0.05481921916666632,14.0,8.504900548115383,2.0,0.0,3.0,0.6666666666666666,12.472191289246473,0.6178541078058485,198.04898009966755,0.4381389438572876,0.0,0.0,0.0,0.0,0.254,0.1978661316200107,4132.888735061461,5842.052145856566,1.6661111111111109,1.0974822476699189,-0.3823659003833333,194.7888888888889,113.17885005055244,0.5243676802966667,0.08604340670498083,0.1216472064712977,12.472933659491419,3.0,-0.290639679520464,29879.5,343.0,0.5713636363636364,0.013797196625761106,0.8170729205991378,0.21868104501250374,0.3465339532363448,-0.8397578084872405,5.295741037129591,5.295741037129591,0.8511250221754169,0.08961719290619066,0.4352928916088849,0.4287376604963132,74.0,0.4784830047297524,0.18425693279752225,0.3116496303751736,0.2639427013430365,1.0308974092853105,1.2177419032755177,0.029872397635396886,0.4250225917408508,0.14712566503715532,0.3266243404339384,0.7045511242846004,0.05974479527079377,12.0,355.73767999999984,-76.32685009,7.9999999000000015,0.9549999999999996,0.2222222222222222,0.5305555555555556,1.2095994549853488,0.0005325268687341201,148.33617601764144,-0.3475001738516745,9.881602222222222,0.566491228939959,0.4316639067550839,8.0,26.688317869064782,0.09943205498262156
